Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,14.1,3299.817,34.5
1,20.8,3303.617,34.5
2,10.1,2199.74,34.5
3,19.2,3278.617,34.5
4,52.0,1469.338,34.5
5,18.0,3186.75,34.5
6,23.0,2283.958,34.5
7,24.8,2340.572,34.5
8,12.0,3305.389,34.5
9,20.6,3297.618,34.5
10,19.0,3301.301,34.5
11,12.9,3272.01,34.5
12,82.8,2978.438,34.5
13,16.8,3295.194,34.5
14,12.0,3306.079,34.5
15,16.0,3308.36,34.5
16,25.7,3237.808,34.5
17,27.3,3304.887,34.5
18,40.0,3283.537,34.5
19,21.0,3301.79,34.5
20,21.0,3279.054,34.5
21,15.0,3308.177,34.5
22,16.8,3298.36,34.5
23,20.8,3297.219,34.5
24,17.0,3303.153,34.5
25,15.2,1465.7,34.5
26,12.0,3299.453,34.5
27,15.8,3294.437,34.5
28,14.1,3298.429,34.5
29,34.0,3292.592,34.5
30,17.8,3304.834,34.5
31,14.1,3303.385,34.5
32,14.0,3295.458,34.5
33,3.0,3211.894,34.5
34,16.8,2193.994,34.5
35,26.3,3199.748,34.5
36,17.2,1465.848,34.5
37,41.0,3290.362,34.5
38,20.0,3298.838,34.5
39,14.7,3287.205,34.5
40,6.0,3299.492,34.5
41,24.0,3300.065,34.5
42,17.2,3298.266,34.5
43,2.0,3236.155,34.5
44,10.0,2572.261,34.5
45,14.0,3274.233,34.5
46,15.2,3296.262,34.5
47,17.0,3288.973,34.5
48,49.5,3213.256,34.5
49,20.2,3286.815,34.5
50,19.0,3299.703,34.5
51,10.1,3299.934,34.5
52,42.6,3277.432,34.5
53,10.0,3297.323,34.5
54,74.0,3277.134,34.5
55,21.0,1747.442,34.5
56,18.0,3309.689,34.5
57,11.9,1464.873,34.5
58,3.0,2562.829,34.5
59,37.6,3051.94,34.5
60,18.0,2724.574,34.5
61,14.0,3311.123,34.5
62,19.0,3304.522,34.5
63,46.0,3300.967,34.5
