Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,0.0,2209.075,37.625
1,0.0,2476.844,37.625
2,16.0,2155.584,37.625
3,13.0,2473.282,37.625
4,0.0,3283.149,37.625
5,16.0,2540.747,37.625
6,0.0,1465.469,37.625
7,93.9,3231.289,37.625
8,15.2,2427.034,37.625
9,16.2,2538.585,37.625
10,5.0,2422.481,37.625
11,16.0,2397.104,37.625
12,13.1,2337.611,37.625
13,15.2,2386.462,37.625
14,11.9,2436.25,37.625
15,16.2,2442.062,37.625
16,18.2,3299.852,37.625
17,18.2,1466.354,37.625
18,0.0,1649.349,37.625
19,15.0,3290.809,37.625
20,0.0,2477.192,37.625
21,16.2,2482.027,37.625
22,17.0,3305.594,37.625
23,14.0,3304.456,37.625
24,2.0,2419.536,37.625
25,46.0,1647.387,37.625
26,0.0,2866.659,37.625
27,17.0,3308.063,37.625
28,0.0,1464.778,37.625
29,0.0,3307.529,37.625
30,0.0,3302.839,37.625
31,45.0,1473.656,37.625
32,16.0,3302.174,37.625
33,16.0,3294.436,37.625
34,0.0,3299.041,37.625
35,15.8,3296.5,37.625
36,14.3,3294.202,37.625
37,15.8,3298.719,37.625
38,0.0,1465.247,37.625
39,0.0,3300.084,37.625
40,0.0,3288.727,37.625
41,16.2,3301.729,37.625
42,15.0,3298.861,37.625
43,15.8,3297.453,37.625
44,16.0,3305.178,37.625
45,4.0,2243.137,37.625
46,15.0,3295.525,37.625
47,8.0,3301.459,37.625
48,9.1,3288.367,37.625
49,26.3,1466.471,37.625
50,14.0,1648.306,37.625
51,35.4,3288.683,37.625
52,16.2,3284.576,37.625
53,1.0,3302.425,37.625
54,0.0,3299.552,37.625
55,13.3,3299.848,37.625
56,0.0,3292.779,37.625
57,0.0,1647.166,37.625
58,16.8,3297.934,37.625
59,0.0,3293.689,37.625
60,0.0,1466.573,37.625
61,16.0,3283.751,37.625
62,16.0,3292.979,37.625
63,0.0,1466.988,37.625
