Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,23.8,3299.686,35.25
1,23.0,2040.832,35.25
2,18.4,3266.695,35.25
3,49.0,3238.662,35.25
4,8.9,2138.424,35.25
5,21.2,2135.085,35.25
6,19.2,3271.668,35.25
7,20.0,3310.211,35.25
8,21.8,2247.192,35.25
9,11.1,3300.133,35.25
10,7.1,2130.603,35.25
11,20.2,2125.843,35.25
12,59.0,2334.338,35.25
13,36.0,3298.266,35.25
14,12.0,2073.491,35.25
15,19.8,2398.581,35.25
16,55.0,3295.095,35.25
17,7.0,2109.301,35.25
18,40.0,3169.07,35.25
19,27.5,1956.073,35.25
20,8.0,3300.788,35.25
21,15.8,3306.606,35.25
22,16.8,3300.53,35.25
23,6.0,3302.962,35.25
24,23.8,3299.38,35.25
25,19.8,3301.221,35.25
26,44.0,3299.806,35.25
27,9.0,3308.58,35.25
28,11.1,1941.433,35.25
29,13.9,1476.596,35.25
30,3.0,3297.656,35.25
31,21.6,2034.366,35.25
32,17.2,3286.508,35.25
33,12.1,1990.228,35.25
34,31.7,3294.755,35.25
35,30.7,3275.116,35.25
36,18.8,2383.92,35.25
37,8.0,1522.031,35.25
38,20.0,3293.345,35.25
39,24.8,3274.381,35.25
40,5.1,3300.347,35.25
41,22.5,3296.763,35.25
42,18.0,2071.074,35.25
43,33.3,2066.483,35.25
44,19.6,2330.141,35.25
45,15.0,3268.665,35.25
46,12.7,2007.609,35.25
47,11.0,2487.388,35.25
48,5.0,3295.163,35.25
49,22.0,2117.962,35.25
50,19.8,1904.548,35.25
51,22.0,1911.889,35.25
52,17.0,3295.349,35.25
53,98.0,3294.6,35.25
54,40.6,3299.944,35.25
55,6.1,3299.942,35.25
56,6.0,3297.889,35.25
57,21.0,3297.762,35.25
58,19.0,3294.455,35.25
59,3.0,3295.49,35.25
60,21.0,1898.387,35.25
61,0.0,1426.727,35.25
62,23.8,3300.413,35.25
63,21.8,1988.573,35.25
