Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,46.9,1487.341,35.125
1,8.1,1495.234,35.125
2,19.0,3316.536,35.125
3,18.0,2277.562,35.125
4,18.8,3312.796,35.125
5,17.2,3309.478,35.125
6,41.6,3301.68,35.125
7,19.8,3305.069,35.125
8,22.2,3028.83,35.125
9,14.0,1454.225,35.125
10,70.7,3297.058,35.125
11,19.2,1464.483,35.125
12,13.1,1466.025,35.125
13,26.0,3275.423,35.125
14,23.8,3307.227,35.125
15,20.2,3298.249,35.125
16,15.0,1458.35,35.125
17,18.0,3304.7,35.125
18,23.2,3299.932,35.125
19,6.0,1466.435,35.125
20,41.4,3267.964,35.125
21,5.1,3299.989,35.125
22,17.8,3307.27,35.125
23,14.0,1470.28,35.125
24,50.5,3267.063,35.125
25,50.5,3310.254,35.125
26,19.8,3304.0,35.125
27,57.0,3305.026,35.125
28,13.1,3300.033,35.125
29,11.1,3311.989,35.125
30,49.5,3297.831,35.125
31,10.0,1466.283,35.125
32,17.0,1500.038,35.125
33,21.8,1496.192,35.125
34,17.2,3310.595,35.125
35,21.2,2228.889,35.125
36,14.9,3295.099,35.125
37,14.0,3301.307,35.125
38,12.0,3298.502,35.125
39,15.0,3302.891,35.125
40,14.0,2605.149,35.125
41,17.8,1499.685,35.125
42,32.7,3282.084,35.125
43,14.0,1466.368,35.125
44,7.0,1473.712,35.125
45,27.7,2839.038,35.125
46,14.0,3297.681,35.125
47,19.0,3306.971,35.125
48,13.0,1466.443,35.125
49,16.0,3299.415,35.125
50,14.0,3273.635,35.125
51,20.8,1466.225,35.125
52,5.9,3296.923,35.125
53,16.0,3306.162,35.125
54,13.0,3303.19,35.125
55,10.9,1464.616,35.125
56,10.0,3305.061,35.125
57,17.0,3292.967,35.125
58,8.1,3298.838,35.125
59,14.0,3289.88,35.125
60,18.0,3302.09,35.125
61,9.9,3299.415,35.125
62,12.9,3294.05,35.125
63,27.0,1461.458,35.125
