Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,8.1,3295.042,35.4375
1,7.1,3295.238,35.4375
2,19.8,3297.411,35.4375
3,18.2,3290.552,35.4375
4,4.0,3234.643,35.4375
5,24.8,2360.765,35.4375
6,23.8,2246.322,35.4375
7,39.4,3295.941,35.4375
8,23.0,3292.238,35.4375
9,20.2,3292.717,35.4375
10,22.0,1886.339,35.4375
11,80.2,3299.973,35.4375
12,19.0,3297.538,35.4375
13,9.0,2539.647,35.4375
14,7.9,2125.365,35.4375
15,7.9,3065.867,35.4375
16,38.4,1758.624,35.4375
17,20.2,1713.347,35.4375
18,12.0,3245.134,35.4375
19,8.0,2220.06,35.4375
20,24.2,2371.676,35.4375
21,8.9,3245.985,35.4375
22,8.1,3245.515,35.4375
23,21.4,2532.973,35.4375
24,3.0,2370.544,35.4375
25,26.0,3251.296,35.4375
26,19.2,3299.959,35.4375
27,22.4,2269.137,35.4375
28,22.2,3300.694,35.4375
29,57.0,3275.759,35.4375
30,7.0,3315.379,35.4375
31,68.3,3264.72,35.4375
32,37.6,3294.93,35.4375
33,24.0,3295.379,35.4375
34,25.0,3297.413,35.4375
35,16.5,3297.276,35.4375
36,25.0,3294.529,35.4375
37,8.9,3295.126,35.4375
38,29.0,3297.396,35.4375
39,46.5,2987.862,35.4375
40,3.0,3297.56,35.4375
41,8.1,3292.714,35.4375
42,7.1,1885.83,35.4375
43,30.0,3294.713,35.4375
44,20.2,3305.903,35.4375
45,8.9,3282.871,35.4375
46,20.8,3304.832,35.4375
47,16.8,3064.271,35.4375
48,8.9,1831.156,35.4375
49,26.0,1687.958,35.4375
50,51.0,3265.627,35.4375
51,21.2,2206.041,35.4375
52,22.4,3248.16,35.4375
53,50.5,3299.815,35.4375
54,29.7,3294.434,35.4375
55,22.2,3244.273,35.4375
56,21.6,3300.341,35.4375
57,20.2,3299.273,35.4375
58,39.6,3246.141,35.4375
59,7.1,2313.96,35.4375
60,26.0,3152.537,35.4375
61,18.0,1882.982,35.4375
62,1.0,3299.522,35.4375
63,16.2,3292.714,35.4375
