Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,14.4,2198.248,35.5625
1,55.6,3245.479,35.5625
2,30.0,3294.01,35.5625
3,23.2,3295.83,35.5625
4,28.6,2503.503,35.5625
5,30.0,2168.878,35.5625
6,29.3,2183.709,35.5625
7,23.5,3295.687,35.5625
8,28.0,1891.164,35.5625
9,24.2,3300.068,35.5625
10,25.0,2337.489,35.5625
11,30.6,1891.178,35.5625
12,38.6,2173.97,35.5625
13,51.0,3235.839,35.5625
14,31.0,2633.703,35.5625
15,26.3,3320.512,35.5625
16,24.0,3263.68,35.5625
17,42.0,2199.913,35.5625
18,23.7,2339.491,35.5625
19,26.5,1862.507,35.5625
20,25.3,3300.101,35.5625
21,16.0,3300.758,35.5625
22,21.0,1871.791,35.5625
23,13.1,3297.931,35.5625
24,17.0,3301.296,35.5625
25,24.5,2200.528,35.5625
26,31.3,2200.444,35.5625
27,26.3,3298.345,35.5625
28,24.2,3300.086,35.5625
29,19.2,2200.179,35.5625
30,18.0,1877.234,35.5625
31,47.0,3307.089,35.5625
32,21.4,2054.856,35.5625
33,54.0,3280.543,35.5625
34,17.2,2424.684,35.5625
35,22.8,2996.927,35.5625
36,23.0,3301.043,35.5625
37,28.0,2168.474,35.5625
38,29.6,2196.976,35.5625
39,30.3,3293.485,35.5625
40,26.0,1898.217,35.5625
41,27.7,3299.222,35.5625
42,32.0,3166.76,35.5625
43,20.0,1896.848,35.5625
44,29.2,2148.888,35.5625
45,37.0,3299.999,35.5625
46,29.7,2164.906,35.5625
47,18.2,3300.019,35.5625
48,29.3,3300.019,35.5625
49,44.4,1697.339,35.5625
50,22.2,1509.453,35.5625
51,19.2,3057.618,35.5625
52,20.0,3295.223,35.5625
53,23.5,3300.025,35.5625
54,22.4,1876.841,35.5625
55,29.6,3300.114,35.5625
56,98.0,3268.684,35.5625
57,20.4,2635.455,35.5625
58,20.0,2654.443,35.5625
59,16.3,3287.276,35.5625
60,56.0,3268.525,35.5625
61,50.0,2196.584,35.5625
62,22.2,1882.311,35.5625
63,21.8,2419.151,35.5625
