Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,83.8,1499.99,34.0625
1,14.3,1497.882,34.0625
2,12.1,1497.376,34.0625
3,12.1,1496.372,34.0625
4,14.1,3069.133,34.0625
5,11.0,1475.416,34.0625
6,14.1,2309.608,34.0625
7,13.1,1540.057,34.0625
8,88.0,3274.328,34.0625
9,13.0,3049.54,34.0625
10,15.3,2393.715,34.0625
11,10.1,2019.076,34.0625
12,17.3,1505.224,34.0625
13,22.0,3281.889,34.0625
14,14.3,1365.682,34.0625
15,8.8,1556.616,34.0625
16,15.3,1509.674,34.0625
17,13.3,3012.694,34.0625
18,12.1,3300.09,34.0625
19,11.0,1961.175,34.0625
20,5.0,1484.422,34.0625
21,45.5,2634.148,34.0625
22,11.0,3210.649,34.0625
23,14.3,3166.76,34.0625
24,12.0,1510.208,34.0625
25,10.2,2383.387,34.0625
26,15.2,1625.45,34.0625
27,15.3,1626.803,34.0625
28,14.0,3170.299,34.0625
29,60.0,3304.073,34.0625
30,6.0,1797.019,34.0625
31,16.3,1797.067,34.0625
32,11.1,1484.444,34.0625
33,13.1,1707.013,34.0625
34,12.1,1501.01,34.0625
35,12.1,1460.265,34.0625
36,10.0,2916.579,34.0625
37,14.1,1678.887,34.0625
38,12.1,2361.905,34.0625
39,12.4,1767.757,34.0625
40,16.2,3294.813,34.0625
41,10.9,2059.801,34.0625
42,15.0,2477.928,34.0625
43,13.1,1651.568,34.0625
44,16.5,1674.754,34.0625
45,15.8,3258.774,34.0625
46,11.1,1712.254,34.0625
47,11.2,1529.542,34.0625
48,13.0,1544.386,34.0625
49,13.1,3297.17,34.0625
50,44.0,3292.581,34.0625
51,14.1,1661.855,34.0625
52,15.3,1651.35,34.0625
53,10.0,2263.726,34.0625
54,10.3,2333.477,34.0625
55,12.1,2290.415,34.0625
56,9.2,1652.502,34.0625
57,14.3,2376.607,34.0625
58,13.0,3298.032,34.0625
59,12.2,1946.394,34.0625
60,10.1,2221.18,34.0625
61,10.1,3301.546,34.0625
62,56.6,2321.715,34.0625
63,8.1,3164.203,34.0625
