Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,9.2,2556.024,36.25
1,10.0,2373.226,36.25
2,23.8,2748.985,36.25
3,28.4,2784.465,36.25
4,59.0,3144.475,36.25
5,1.0,2471.138,36.25
6,17.8,2524.066,36.25
7,17.2,2469.139,36.25
8,17.0,2638.818,36.25
9,18.2,2456.258,36.25
10,23.0,2747.654,36.25
11,68.3,3221.139,36.25
12,22.5,2987.857,36.25
13,19.0,2474.403,36.25
14,61.4,3086.766,36.25
15,12.1,2742.744,36.25
16,20.2,2288.759,36.25
17,24.0,2764.8,36.25
18,7.0,2714.283,36.25
19,16.0,2849.336,36.25
20,66.3,3090.59,36.25
21,20.0,2587.83,36.25
22,18.2,2739.428,36.25
23,18.2,2756.435,36.25
24,0.0,3252.606,36.25
25,19.0,2499.149,36.25
26,17.0,3186.167,36.25
27,13.9,2519.379,36.25
28,24.0,2589.435,36.25
29,7.9,2691.465,36.25
30,23.0,2699.955,36.25
31,6.0,2637.598,36.25
32,19.0,2398.151,36.25
33,10.0,2410.885,36.25
34,30.7,2451.068,36.25
35,17.2,2569.595,36.25
36,1.0,2913.915,36.25
37,20.0,2574.007,36.25
38,12.0,2616.047,36.25
39,8.0,3024.187,36.25
40,8.0,2774.9,36.25
41,7.9,2762.264,36.25
42,25.7,3030.52,36.25
43,37.4,3200.922,36.25
44,28.0,3183.841,36.25
45,18.8,2426.671,36.25
46,21.0,2929.185,36.25
47,20.8,2605.245,36.25
48,7.1,2103.131,36.25
49,10.9,2863.361,36.25
50,45.5,3052.007,36.25
51,9.1,2787.293,36.25
52,21.6,2931.338,36.25
53,8.0,2757.592,36.25
54,7.9,2755.599,36.25
55,22.0,2855.463,36.25
56,45.0,3094.496,36.25
57,9.9,2611.702,36.25
58,44.4,3223.38,36.25
59,45.5,2993.217,36.25
60,17.0,2613.567,36.25
61,18.2,2535.219,36.25
62,19.0,2597.601,36.25
63,26.0,2555.894,36.25
