Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,24.8,3299.886,35.3125
1,8.1,1684.458,35.3125
2,28.3,3242.325,35.3125
3,13.3,2201.15,35.3125
4,20.4,3300.283,35.3125
5,14.3,2206.723,35.3125
6,52.5,2206.306,35.3125
7,40.6,3288.717,35.3125
8,20.4,3298.761,35.3125
9,30.3,1471.437,35.3125
10,14.3,2362.874,35.3125
11,17.3,3309.146,35.3125
12,25.3,1470.856,35.3125
13,23.2,3300.656,35.3125
14,10.1,1427.169,35.3125
15,16.2,2134.032,35.3125
16,17.2,2130.589,35.3125
17,13.3,2399.811,35.3125
18,12.9,1552.802,35.3125
19,57.0,3300.086,35.3125
20,20.0,2203.752,35.3125
21,13.0,3306.734,35.3125
22,21.4,2203.46,35.3125
23,20.2,3295.451,35.3125
24,16.3,2413.718,35.3125
25,16.2,3298.484,35.3125
26,10.1,1505.405,35.3125
27,31.3,1502.52,35.3125
28,8.2,1471.569,35.3125
29,10.2,3299.698,35.3125
30,18.4,3300.015,35.3125
31,23.2,1833.919,35.3125
32,10.0,3299.845,35.3125
33,11.2,1768.034,35.3125
34,17.2,3281.926,35.3125
35,21.4,2199.232,35.3125
36,18.0,3299.437,35.3125
37,31.3,2199.072,35.3125
38,13.3,2196.037,35.3125
39,19.0,3251.905,35.3125
40,21.4,3306.384,35.3125
41,16.3,1466.21,35.3125
42,12.1,3294.125,35.3125
43,34.0,3300.646,35.3125
44,22.7,1464.604,35.3125
45,16.8,3298.187,35.3125
46,16.3,1424.803,35.3125
47,19.2,1929.531,35.3125
48,19.4,2200.019,35.3125
49,20.4,3306.299,35.3125
50,12.1,2265.335,35.3125
51,50.0,3287.197,35.3125
52,10.1,2195.821,35.3125
53,19.4,3294.862,35.3125
54,16.2,2200.294,35.3125
55,9.3,3297.084,35.3125
56,6.1,3305.002,35.3125
57,40.0,3289.389,35.3125
58,7.9,1499.814,35.3125
59,6.0,1499.633,35.3125
60,68.7,1463.519,35.3125
61,23.0,3302.919,35.3125
62,29.9,3293.533,35.3125
63,14.0,3295.808,35.3125
