Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,34.3,3296.564,36.625
1,16.2,2927.938,36.625
2,18.8,2937.089,36.625
3,66.3,3148.643,36.625
4,28.7,2236.034,36.625
5,19.8,2485.176,36.625
6,14.1,2454.54,36.625
7,20.8,3240.288,36.625
8,24.8,3240.918,36.625
9,19.8,3312.787,36.625
10,16.8,2525.829,36.625
11,20.0,3299.956,36.625
12,16.0,3304.712,36.625
13,16.2,3309.712,36.625
14,22.0,3239.041,36.625
15,20.0,3302.716,36.625
16,16.2,1430.187,36.625
17,14.7,2398.126,36.625
18,24.5,3292.701,36.625
19,26.0,2310.727,36.625
20,23.5,2661.541,36.625
21,51.0,3260.984,36.625
22,15.8,2197.96,36.625
23,22.8,2400.3,36.625
24,16.0,2398.349,36.625
25,23.8,2398.276,36.625
26,25.5,2399.625,36.625
27,21.8,2399.938,36.625
28,23.0,2739.741,36.625
29,24.8,2400.197,36.625
30,19.6,3300.088,36.625
31,25.0,2193.31,36.625
32,19.0,3298.564,36.625
33,24.8,3265.897,36.625
34,19.8,2818.38,36.625
35,36.4,3300.065,36.625
36,17.0,3165.724,36.625
37,19.8,3304.355,36.625
38,25.5,2182.037,36.625
39,17.6,2876.109,36.625
40,16.0,3307.395,36.625
41,20.0,3296.547,36.625
42,19.0,3264.382,36.625
43,20.0,2469.394,36.625
44,21.2,3264.206,36.625
45,19.8,3294.869,36.625
46,15.2,3223.769,36.625
47,19.8,3293.153,36.625
48,35.0,1455.022,36.625
49,25.3,2396.096,36.625
50,30.7,3262.856,36.625
51,80.0,2195.56,36.625
52,23.8,2191.297,36.625
53,19.2,3300.089,36.625
54,21.0,1743.744,36.625
55,21.8,2400.276,36.625
56,21.0,2415.487,36.625
57,22.8,2398.234,36.625
58,21.8,2400.196,36.625
59,21.0,2400.296,36.625
60,20.8,2400.314,36.625
61,21.8,2400.189,36.625
62,16.0,3299.171,36.625
63,27.0,2209.791,36.625
