Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,11.1,2881.615,34.5
1,12.0,2410.641,34.5
2,19.8,2805.056,34.5
3,5.0,2736.553,34.5
4,4.0,3268.828,34.5
5,18.0,2653.995,34.5
6,23.0,2475.517,34.5
7,5.0,2623.133,34.5
8,17.2,2761.387,34.5
9,5.0,2812.77,34.5
10,9.9,3031.331,34.5
11,6.9,2733.423,34.5
12,4.0,2790.315,34.5
13,19.0,2690.843,34.5
14,18.0,2478.338,34.5
15,5.9,2629.81,34.5
16,21.0,2500.317,34.5
17,14.1,2449.534,34.5
18,20.6,2489.091,34.5
19,20.0,2457.192,34.5
20,6.9,3171.944,34.5
21,10.1,3015.719,34.5
22,20.8,2826.276,34.5
23,18.0,2820.69,34.5
24,13.9,2912.139,34.5
25,21.2,2447.272,34.5
26,4.0,2585.484,34.5
27,20.0,2463.179,34.5
28,47.0,2767.526,34.5
29,11.0,2653.749,34.5
30,14.1,2393.28,34.5
31,48.0,3221.204,34.5
32,4.9,2930.407,34.5
33,5.9,2507.326,34.5
34,4.0,2997.373,34.5
35,5.0,2738.251,34.5
36,18.0,2969.197,34.5
37,4.0,3253.877,34.5
38,5.0,2892.418,34.5
39,5.0,2603.612,34.5
40,4.0,3151.825,34.5
41,5.0,2812.831,34.5
42,5.9,2529.662,34.5
43,57.4,3127.865,34.5
44,5.0,2790.251,34.5
45,4.0,3257.949,34.5
46,4.0,3167.125,34.5
47,20.2,2510.316,34.5
48,20.0,2480.17,34.5
49,18.0,2467.729,34.5
50,20.6,2482.238,34.5
51,20.0,2458.147,34.5
52,93.8,3097.581,34.5
53,12.0,2600.736,34.5
54,17.8,2452.222,34.5
55,14.9,3146.083,34.5
56,48.0,3014.908,34.5
57,21.2,2361.994,34.5
58,21.0,2655.893,34.5
59,20.0,2395.982,34.5
60,0.0,2430.246,34.5
61,17.2,2614.025,34.5
62,21.0,2715.161,34.5
63,15.2,3066.699,34.5
