Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,11.0,2202.898,33.6875
1,12.1,2612.544,33.6875
2,27.7,3307.342,33.6875
3,27.7,2210.319,33.6875
4,89.6,3215.938,33.6875
5,15.0,3306.772,33.6875
6,25.7,3309.595,33.6875
7,11.0,1463.264,33.6875
8,11.2,1452.628,33.6875
9,65.3,3302.572,33.6875
10,9.0,1469.057,33.6875
11,23.8,3302.747,33.6875
12,23.2,3305.287,33.6875
13,22.0,3312.197,33.6875
14,26.7,3300.82,33.6875
15,11.9,1647.364,33.6875
16,26.0,3301.642,33.6875
17,27.0,3299.977,33.6875
18,26.7,1825.312,33.6875
19,27.3,1810.731,33.6875
20,60.0,3288.754,33.6875
21,25.5,3308.667,33.6875
22,22.2,2412.487,33.6875
23,10.1,2405.339,33.6875
24,22.0,2208.242,33.6875
25,25.5,3292.941,33.6875
26,24.5,3308.363,33.6875
27,24.0,2210.14,33.6875
28,25.5,3310.811,33.6875
29,10.1,3308.001,33.6875
30,25.3,2209.631,33.6875
31,25.3,3307.886,33.6875
32,29.0,2199.291,33.6875
33,12.0,3296.614,33.6875
34,11.0,3302.871,33.6875
35,11.0,2203.583,33.6875
36,11.0,3296.111,33.6875
37,12.1,3287.623,33.6875
38,11.0,3305.815,33.6875
39,11.1,1462.923,33.6875
40,14.1,1453.186,33.6875
41,30.0,3217.736,33.6875
42,15.8,1463.693,33.6875
43,11.1,3293.778,33.6875
44,10.1,3305.854,33.6875
45,11.0,3297.16,33.6875
46,11.0,3293.364,33.6875
47,11.0,1648.217,33.6875
48,26.0,3309.811,33.6875
49,13.9,3301.621,33.6875
50,10.2,1835.044,33.6875
51,25.3,1961.325,33.6875
52,46.0,3262.946,33.6875
53,25.8,3286.935,33.6875
54,25.0,2404.823,33.6875
55,26.0,2398.281,33.6875
56,12.2,1740.344,33.6875
57,26.3,3308.173,33.6875
58,20.4,3303.656,33.6875
59,15.2,2197.682,33.6875
60,26.3,3291.781,33.6875
61,26.0,3302.258,33.6875
62,24.5,2199.166,33.6875
63,24.2,3304.401,33.6875
