Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,14.1,2212.67,35.5
1,14.1,3300.267,35.5
2,28.3,3299.68,35.5
3,58.0,2970.47,35.5
4,15.2,1921.682,35.5
5,12.0,2105.846,35.5
6,48.0,3300.433,35.5
7,12.1,2280.608,35.5
8,15.0,3300.941,35.5
9,21.0,3296.636,35.5
10,12.0,2141.34,35.5
11,13.1,2136.291,35.5
12,15.2,2131.455,35.5
13,18.2,2688.957,35.5
14,43.0,2149.774,35.5
15,17.0,3316.994,35.5
16,13.0,3309.665,35.5
17,38.0,2392.712,35.5
18,15.0,2323.005,35.5
19,16.2,3315.619,35.5
20,16.8,2379.667,35.5
21,54.0,3285.102,35.5
22,11.0,2083.364,35.5
23,13.9,2471.642,35.5
24,14.1,3310.453,35.5
25,11.1,3298.11,35.5
26,14.9,2073.279,35.5
27,12.0,2073.498,35.5
28,15.3,3297.652,35.5
29,13.1,3304.305,35.5
30,16.0,2426.447,35.5
31,15.0,3295.474,35.5
32,14.1,2164.568,35.5
33,14.1,3291.692,35.5
34,36.6,3229.772,35.5
35,9.9,3119.267,35.5
36,13.0,2128.509,35.5
37,16.2,2025.675,35.5
38,11.9,3303.96,35.5
39,17.2,2117.465,35.5
40,15.2,3291.695,35.5
41,18.0,1788.567,35.5
42,15.0,2154.541,35.5
43,17.0,2149.506,35.5
44,15.0,1433.358,35.5
45,60.0,2395.286,35.5
46,17.8,2162.885,35.5
47,15.2,3304.962,35.5
48,16.2,3307.538,35.5
49,15.2,2196.999,35.5
50,15.0,3291.976,35.5
51,10.2,2918.418,35.5
52,17.8,3259.275,35.5
53,13.9,3019.166,35.5
54,53.0,1605.545,35.5
55,12.0,2311.791,35.5
56,40.0,3281.43,35.5
57,17.2,2939.834,35.5
58,15.8,3230.296,35.5
59,16.0,3149.441,35.5
60,16.0,2727.23,35.5
61,72.0,3292.644,35.5
62,11.0,3288.573,35.5
63,17.0,3297.774,35.5
