Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,15.2,2647.976,35.625
1,18.2,3116.592,35.625
2,24.2,2799.725,35.625
3,18.2,2671.244,35.625
4,36.6,2824.151,35.625
5,21.8,2677.72,35.625
6,29.7,2845.326,35.625
7,28.3,2464.629,35.625
8,85.7,3135.0,35.625
9,16.8,2436.469,35.625
10,22.0,2669.363,35.625
11,23.5,2775.35,35.625
12,19.2,2650.412,35.625
13,20.8,2862.147,35.625
14,23.2,2773.011,35.625
15,16.0,2849.133,35.625
16,17.3,2456.478,35.625
17,21.0,2903.642,35.625
18,22.0,2519.225,35.625
19,21.8,2468.948,35.625
20,17.0,2515.524,35.625
21,21.2,2711.637,35.625
22,18.2,2398.541,35.625
23,23.8,3090.093,35.625
24,50.0,3170.32,35.625
25,57.8,3009.36,35.625
26,50.5,3183.57,35.625
27,19.0,2487.933,35.625
28,30.7,2637.728,35.625
29,74.7,3231.251,35.625
30,23.2,2824.327,35.625
31,27.0,2724.426,35.625
32,24.2,2320.737,35.625
33,22.8,2824.616,35.625
34,18.0,2536.916,35.625
35,27.3,2792.971,35.625
36,25.0,2639.067,35.625
37,38.0,3057.15,35.625
38,21.8,2550.938,35.625
39,26.0,2611.364,35.625
40,19.4,3056.669,35.625
41,21.8,2556.312,35.625
42,20.2,2862.371,35.625
43,26.5,2635.253,35.625
44,20.2,2718.759,35.625
45,19.8,2621.041,35.625
46,24.0,2444.148,35.625
47,39.6,2726.791,35.625
48,21.0,2329.19,35.625
49,22.0,2476.79,35.625
50,22.0,2470.862,35.625
51,24.2,2988.241,35.625
52,25.0,2638.873,35.625
53,13.9,2721.968,35.625
54,14.0,2390.467,35.625
55,61.2,3273.904,35.625
56,21.0,3137.322,35.625
57,20.0,2802.162,35.625
58,24.0,2914.698,35.625
59,19.8,2539.389,35.625
60,14.0,2782.582,35.625
61,27.7,3138.854,35.625
62,20.0,2626.457,35.625
63,26.5,2707.567,35.625
