Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,18.2,2921.761,35.25
1,13.0,2927.732,35.25
2,21.2,3282.103,35.25
3,29.3,3296.042,35.25
4,23.0,2203.102,35.25
5,14.1,3295.486,35.25
6,19.2,2213.918,35.25
7,13.1,3296.205,35.25
8,19.2,3262.463,35.25
9,17.0,3314.06,35.25
10,12.9,1464.911,35.25
11,16.0,3280.161,35.25
12,19.8,2917.794,35.25
13,14.0,3299.877,35.25
14,19.0,3299.235,35.25
15,16.2,2956.458,35.25
16,58.6,3268.625,35.25
17,27.3,3262.314,35.25
18,21.8,1505.861,35.25
19,14.0,2573.071,35.25
20,11.1,3297.722,35.25
21,50.0,3314.005,35.25
22,93.9,3261.459,35.25
23,9.2,2092.422,35.25
24,20.6,2206.061,35.25
25,20.2,3292.249,35.25
26,17.0,2403.858,35.25
27,24.5,2883.253,35.25
28,15.0,3300.078,35.25
29,18.0,3292.571,35.25
30,16.8,3298.097,35.25
31,18.0,3212.911,35.25
32,13.9,2952.753,35.25
33,15.0,2952.264,35.25
34,14.0,3296.164,35.25
35,14.1,3296.201,35.25
36,23.0,2197.34,35.25
37,25.3,3292.307,35.25
38,19.2,2183.631,35.25
39,90.0,3304.535,35.25
40,19.8,2379.043,35.25
41,13.1,3292.941,35.25
42,42.4,1465.441,35.25
43,50.5,3292.407,35.25
44,20.0,2927.921,35.25
45,19.2,3265.175,35.25
46,14.1,3296.986,35.25
47,22.0,2964.668,35.25
48,17.2,3296.293,35.25
49,22.2,3297.75,35.25
50,15.0,2197.76,35.25
51,20.8,1602.959,35.25
52,14.1,3192.935,35.25
53,17.8,3292.431,35.25
54,19.0,3301.334,35.25
55,15.8,2834.56,35.25
56,14.0,2198.302,35.25
57,49.0,3292.346,35.25
58,15.0,2455.537,35.25
59,17.2,2356.484,35.25
60,16.0,3294.546,35.25
61,12.0,3292.655,35.25
62,48.5,3296.454,35.25
63,20.0,3303.479,35.25
