Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,23.7,3057.529,34.8125
1,48.0,3300.064,34.8125
2,26.5,3270.2,34.8125
3,26.8,3291.111,34.8125
4,21.2,2937.479,34.8125
5,22.0,3299.087,34.8125
6,36.7,3295.578,34.8125
7,27.6,3295.139,34.8125
8,33.3,3298.289,34.8125
9,22.2,3295.788,34.8125
10,23.7,2978.35,34.8125
11,23.0,3300.081,34.8125
12,27.3,3303.459,34.8125
13,22.2,3294.156,34.8125
14,34.7,3302.286,34.8125
15,37.0,3295.821,34.8125
16,22.2,2400.1,34.8125
17,19.0,2400.277,34.8125
18,26.5,3291.421,34.8125
19,20.2,1731.997,34.8125
20,15.0,3291.161,34.8125
21,49.5,3292.379,34.8125
22,20.2,3306.576,34.8125
23,20.0,3299.962,34.8125
24,49.5,3313.917,34.8125
25,14.1,3300.093,34.8125
26,19.0,3296.176,34.8125
27,17.0,1648.68,34.8125
28,51.0,3298.966,34.8125
29,31.3,3295.843,34.8125
30,20.6,3298.606,34.8125
31,21.2,3295.712,34.8125
32,25.0,3299.792,34.8125
33,30.6,3251.902,34.8125
34,23.5,3291.071,34.8125
35,30.6,3290.878,34.8125
36,32.7,1837.431,34.8125
37,32.7,3290.553,34.8125
38,19.2,3299.807,34.8125
39,28.9,3294.999,34.8125
40,22.2,3295.177,34.8125
41,23.5,3295.691,34.8125
42,24.5,1805.747,34.8125
43,31.3,3300.089,34.8125
44,23.7,3295.154,34.8125
45,26.5,2985.669,34.8125
46,73.7,3267.051,34.8125
47,38.6,3295.624,34.8125
48,26.8,2398.083,34.8125
49,25.5,2397.98,34.8125
50,19.0,3290.217,34.8125
51,25.0,3291.798,34.8125
52,58.4,3299.638,34.8125
53,7.0,3299.81,34.8125
54,23.5,3286.145,34.8125
55,25.3,3286.924,34.8125
56,6.9,3300.056,34.8125
57,19.0,3299.261,34.8125
58,13.0,3290.261,34.8125
59,11.1,1648.521,34.8125
60,19.4,3293.997,34.8125
61,25.5,3295.751,34.8125
62,20.2,3300.048,34.8125
63,82.8,3298.964,34.8125
