Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,26.7,3228.609,34.4375
1,18.0,1893.235,34.4375
2,12.9,3276.541,34.4375
3,48.5,1484.895,34.4375
4,12.7,3268.893,34.4375
5,2.0,3294.128,34.4375
6,6.9,2671.609,34.4375
7,15.8,3270.317,34.4375
8,16.0,1890.97,34.4375
9,3.0,3306.273,34.4375
10,10.1,1896.089,34.4375
11,17.0,1893.229,34.4375
12,11.8,3276.142,34.4375
13,6.9,1469.734,34.4375
14,3.0,3299.782,34.4375
15,16.0,1902.404,34.4375
16,22.0,3299.764,34.4375
17,13.9,1874.509,34.4375
18,3.0,2421.161,34.4375
19,17.2,1888.442,34.4375
20,19.0,1874.59,34.4375
21,12.9,3278.085,34.4375
22,2.0,2179.831,34.4375
23,16.0,1889.988,34.4375
24,2.0,1732.519,34.4375
25,16.8,1889.485,34.4375
26,11.0,3297.355,34.4375
27,6.0,1876.043,34.4375
28,14.0,1848.237,34.4375
29,14.0,3275.337,34.4375
30,5.1,2322.485,34.4375
31,13.9,1861.264,34.4375
32,2.0,2907.44,34.4375
33,16.8,1892.375,34.4375
34,20.0,3266.325,34.4375
35,14.0,1816.942,34.4375
36,2.0,3282.941,34.4375
37,30.0,1873.588,34.4375
38,17.8,2191.855,34.4375
39,78.8,3067.653,34.4375
40,2.0,2235.902,34.4375
41,16.0,1887.085,34.4375
42,0.0,1527.792,34.4375
43,2.0,3265.102,34.4375
44,6.0,2954.019,34.4375
45,16.0,1761.631,34.4375
46,15.7,1892.851,34.4375
47,16.0,1902.591,34.4375
48,38.4,3278.405,34.4375
49,0.0,2021.195,34.4375
50,16.0,1889.096,34.4375
51,3.0,1918.986,34.4375
52,2.0,2311.981,34.4375
53,29.7,3296.071,34.4375
54,15.0,1887.367,34.4375
55,2.0,2428.782,34.4375
56,46.5,1740.642,34.4375
57,2.0,2484.887,34.4375
58,25.0,3269.874,34.4375
59,45.5,3203.476,34.4375
60,2.0,2455.286,34.4375
61,2.0,2424.922,34.4375
62,16.0,1859.621,34.4375
63,1.0,2468.985,34.4375
