Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,18.8,3311.064,34.3125
1,13.0,3307.531,34.3125
2,13.9,3299.932,34.3125
3,17.3,3308.876,34.3125
4,38.4,2198.417,34.3125
5,13.0,3299.307,34.3125
6,20.2,3314.854,34.3125
7,13.0,3309.841,34.3125
8,24.8,3299.476,34.3125
9,9.0,3306.599,34.3125
10,20.8,3309.204,34.3125
11,14.0,3296.317,34.3125
12,14.0,3236.503,34.3125
13,15.0,3303.721,34.3125
14,22.5,3307.401,34.3125
15,15.8,3298.781,34.3125
16,14.0,3307.666,34.3125
17,17.2,3302.553,34.3125
18,13.1,2215.186,34.3125
19,16.8,3303.479,34.3125
20,57.4,3302.856,34.3125
21,18.8,3305.023,34.3125
22,50.0,3308.899,34.3125
23,14.0,3239.838,34.3125
24,24.8,3315.808,34.3125
25,21.0,3299.107,34.3125
26,18.2,3306.355,34.3125
27,15.0,2203.322,34.3125
28,19.2,3312.931,34.3125
29,49.0,3300.057,34.3125
30,13.3,2287.682,34.3125
31,14.0,3311.635,34.3125
32,13.0,3305.709,34.3125
33,18.2,3288.382,34.3125
34,17.0,3303.699,34.3125
35,18.2,3292.084,34.3125
36,44.9,2200.325,34.3125
37,28.0,3229.604,34.3125
38,15.0,3299.869,34.3125
39,19.0,3297.443,34.3125
40,13.9,3298.185,34.3125
41,13.0,3289.703,34.3125
42,10.0,3303.554,34.3125
43,19.2,3298.33,34.3125
44,10.9,3301.929,34.3125
45,90.9,3288.179,34.3125
46,14.0,3297.727,34.3125
47,24.8,3298.395,34.3125
48,20.0,3299.761,34.3125
49,17.2,3290.358,34.3125
50,16.2,3293.037,34.3125
51,21.8,3302.449,34.3125
52,43.6,3244.717,34.3125
53,11.9,3295.836,34.3125
54,9.9,3295.946,34.3125
55,16.0,3299.82,34.3125
56,16.0,3296.879,34.3125
57,21.2,3300.52,34.3125
58,12.9,3296.501,34.3125
59,14.0,2195.51,34.3125
60,16.8,3299.741,34.3125
61,19.8,3304.178,34.3125
62,17.0,3303.331,34.3125
63,13.9,1727.043,34.3125
