Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,15.2,3053.926,35.9375
1,19.0,2210.418,35.9375
2,51.0,3257.972,35.9375
3,29.3,3300.043,35.9375
4,54.5,3281.077,35.9375
5,19.0,3299.296,35.9375
6,24.0,3277.873,35.9375
7,13.0,1514.127,35.9375
8,23.8,3074.991,35.9375
9,26.7,3276.412,35.9375
10,25.0,3281.492,35.9375
11,18.2,3297.245,35.9375
12,22.8,3296.814,35.9375
13,13.1,3281.067,35.9375
14,17.2,3297.079,35.9375
15,16.0,3275.87,35.9375
16,17.3,2441.286,35.9375
17,21.0,3061.319,35.9375
18,52.0,3295.208,35.9375
19,19.0,2203.799,35.9375
20,21.0,3297.577,35.9375
21,19.4,3120.866,35.9375
22,22.4,3280.576,35.9375
23,61.6,3299.865,35.9375
24,20.0,3298.182,35.9375
25,44.0,3298.247,35.9375
26,22.0,3300.073,35.9375
27,61.0,3297.368,35.9375
28,49.0,3300.088,35.9375
29,16.8,2289.578,35.9375
30,8.1,3278.857,35.9375
31,18.8,3286.217,35.9375
32,27.0,3299.573,35.9375
33,19.0,2232.411,35.9375
34,15.0,3262.247,35.9375
35,54.0,3268.703,35.9375
36,38.0,3293.035,35.9375
37,36.0,3190.752,35.9375
38,18.2,3299.539,35.9375
39,21.2,1679.853,35.9375
40,20.0,3293.473,35.9375
41,13.0,2528.808,35.9375
42,22.0,3299.552,35.9375
43,14.9,3060.471,35.9375
44,22.2,3299.589,35.9375
45,18.2,3299.312,35.9375
46,16.2,3051.737,35.9375
47,18.4,3260.122,35.9375
48,20.2,3296.452,35.9375
49,23.0,3287.953,35.9375
50,25.0,3294.448,35.9375
51,19.2,2203.778,35.9375
52,19.4,3300.049,35.9375
53,14.1,3111.573,35.9375
54,13.0,3299.991,35.9375
55,14.0,3298.502,35.9375
56,8.0,3278.409,35.9375
57,16.0,3294.865,35.9375
58,21.8,3266.108,35.9375
59,14.0,3297.67,35.9375
60,19.8,3294.954,35.9375
61,15.0,3297.985,35.9375
62,25.3,3290.053,35.9375
63,48.5,3295.53,35.9375
