Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,12.1,3303.603,35.0625
1,25.3,3313.114,35.0625
2,15.0,1471.115,35.0625
3,12.7,3280.78,35.0625
4,24.2,3294.608,35.0625
5,22.2,3299.785,35.0625
6,14.4,3313.227,35.0625
7,24.8,3306.282,35.0625
8,28.0,3300.341,35.0625
9,25.3,3317.292,35.0625
10,22.2,3305.49,35.0625
11,11.1,3303.644,35.0625
12,23.2,3300.126,35.0625
13,24.2,3308.617,35.0625
14,23.5,3306.028,35.0625
15,13.7,3307.584,35.0625
16,26.3,2200.209,35.0625
17,45.0,3307.528,35.0625
18,33.3,2187.819,35.0625
19,15.7,3299.534,35.0625
20,98.0,3299.879,35.0625
21,16.2,2271.413,35.0625
22,18.2,3299.986,35.0625
23,26.3,3299.302,35.0625
24,19.2,3306.903,35.0625
25,11.0,3291.417,35.0625
26,51.0,1467.572,35.0625
27,36.4,3299.984,35.0625
28,28.7,3311.022,35.0625
29,19.4,3317.519,35.0625
30,22.0,3306.273,35.0625
31,22.2,3315.257,35.0625
32,24.0,3298.872,35.0625
33,23.5,3293.911,35.0625
34,32.3,1465.746,35.0625
35,85.0,3238.346,35.0625
36,35.6,3299.915,35.0625
37,11.1,3302.506,35.0625
38,24.0,3286.751,35.0625
39,30.3,3296.547,35.0625
40,32.0,3303.96,35.0625
41,20.0,3301.061,35.0625
42,8.9,3291.453,35.0625
43,25.0,3306.938,35.0625
44,11.0,3299.558,35.0625
45,11.0,3295.668,35.0625
46,13.1,3288.848,35.0625
47,23.0,3296.168,35.0625
48,13.1,2195.32,35.0625
49,12.0,3311.196,35.0625
50,23.2,1870.153,35.0625
51,38.8,3296.453,35.0625
52,15.0,3294.405,35.0625
53,25.0,2329.328,35.0625
54,12.0,3308.817,35.0625
55,36.0,3294.9,35.0625
56,13.0,3297.094,35.0625
57,23.5,3304.055,35.0625
58,14.9,1466.438,35.0625
59,11.0,3304.621,35.0625
60,11.0,3307.615,35.0625
61,13.0,3295.417,35.0625
62,34.0,3299.491,35.0625
63,22.8,3299.681,35.0625
