Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,18.5,1499.932,34.9375
1,1.0,1796.951,34.9375
2,2.0,1499.453,34.9375
3,3.0,1498.36,34.9375
4,7.0,1648.839,34.9375
5,70.1,3295.073,34.9375
6,9.9,1458.371,34.9375
7,18.0,3295.901,34.9375
8,11.0,2497.506,34.9375
9,2.0,1481.848,34.9375
10,34.0,3295.938,34.9375
11,12.9,1466.415,34.9375
12,2.0,1798.114,34.9375
13,12.7,1799.997,34.9375
14,7.1,1668.882,34.9375
15,2.0,1798.357,34.9375
16,2.0,1499.679,34.9375
17,2.0,1797.132,34.9375
18,3.0,1799.588,34.9375
19,12.0,1497.798,34.9375
20,2.0,1647.51,34.9375
21,0.0,3300.487,34.9375
22,2.0,3302.133,34.9375
23,10.0,1464.966,34.9375
24,1.0,1798.227,34.9375
25,10.9,1497.227,34.9375
26,10.9,1496.922,34.9375
27,10.9,1498.669,34.9375
28,12.0,1797.953,34.9375
29,11.0,1795.899,34.9375
30,9.9,3304.032,34.9375
31,2.0,1646.348,34.9375
32,10.0,1484.531,34.9375
33,2.0,2058.117,34.9375
34,10.9,1500.209,34.9375
35,10.8,1497.102,34.9375
36,2.0,1647.25,34.9375
37,9.9,3297.218,34.9375
38,0.0,1464.457,34.9375
39,11.0,3302.073,34.9375
40,17.0,3091.596,34.9375
41,9.9,1463.715,34.9375
42,1.0,3300.506,34.9375
43,12.9,1466.483,34.9375
44,7.9,1649.53,34.9375
45,10.1,3289.946,34.9375
46,1.0,1781.645,34.9375
47,68.0,2293.964,34.9375
48,12.0,1498.176,34.9375
49,10.9,1851.054,34.9375
50,11.0,2313.714,34.9375
51,3.0,1484.701,34.9375
52,0.0,1580.405,34.9375
53,97.0,3284.674,34.9375
54,46.0,3292.405,34.9375
55,2.0,1463.551,34.9375
56,9.9,1797.019,34.9375
57,1.0,1486.696,34.9375
58,2.0,1498.772,34.9375
59,2.0,1496.371,34.9375
60,0.0,1799.68,34.9375
61,2.0,1797.047,34.9375
62,54.5,3295.454,34.9375
63,10.9,2200.309,34.9375
