Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,9.3,3289.109,34.625
1,91.1,3237.761,34.625
2,2.0,3313.072,34.625
3,1.0,2419.246,34.625
4,15.7,2478.245,34.625
5,17.8,3309.861,34.625
6,17.6,2528.567,34.625
7,2.0,2514.282,34.625
8,0.0,3300.049,34.625
9,15.8,3308.564,34.625
10,2.0,3300.857,34.625
11,19.8,2387.866,34.625
12,18.0,2552.075,34.625
13,2.0,2500.306,34.625
14,18.0,2517.164,34.625
15,19.6,3308.531,34.625
16,10.1,1661.006,34.625
17,14.7,3285.168,34.625
18,13.1,2406.803,34.625
19,44.6,2407.82,34.625
20,17.6,2412.273,34.625
21,2.0,1376.879,34.625
22,0.0,3302.357,34.625
23,38.0,3305.002,34.625
24,3.0,3310.176,34.625
25,18.8,3297.267,34.625
26,2.0,3291.27,34.625
27,80.8,3312.099,34.625
28,1.0,3296.869,34.625
29,19.8,3312.761,34.625
30,19.8,3306.626,34.625
31,1.0,3317.326,34.625
32,2.0,3299.804,34.625
33,15.7,3300.084,34.625
34,18.0,3301.789,34.625
35,17.8,3301.977,34.625
36,1.0,3305.714,34.625
37,18.6,3296.592,34.625
38,2.0,3301.403,34.625
39,17.6,3304.549,34.625
40,18.6,3297.818,34.625
41,0.0,3298.227,34.625
42,18.8,3299.809,34.625
43,19.8,3300.676,34.625
44,17.8,3294.219,34.625
45,14.7,3125.859,34.625
46,17.8,2938.516,34.625
47,0.0,3296.694,34.625
48,6.0,1495.816,34.625
49,56.0,3255.452,34.625
50,2.0,2386.665,34.625
51,11.8,2401.519,34.625
52,1.0,2399.611,34.625
53,46.0,1369.23,34.625
54,29.4,3253.227,34.625
55,4.0,3301.183,34.625
56,17.8,3304.027,34.625
57,2.0,3304.208,34.625
58,14.9,3253.259,34.625
59,0.0,3305.194,34.625
60,19.8,3308.897,34.625
61,0.0,3299.009,34.625
62,0.0,3292.443,34.625
63,16.8,3294.466,34.625
