Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,12.2,1423.99,36.375
1,17.0,2394.06,36.375
2,80.8,3288.509,36.375
3,17.3,3300.095,36.375
4,16.2,2043.422,36.375
5,12.0,2397.455,36.375
6,16.2,3300.085,36.375
7,12.1,1466.395,36.375
8,31.7,3292.333,36.375
9,17.0,1632.941,36.375
10,14.0,2081.989,36.375
11,20.0,2732.625,36.375
12,12.1,3304.505,36.375
13,12.1,1647.334,36.375
14,14.9,2079.648,36.375
15,16.3,3300.092,36.375
16,19.8,2086.393,36.375
17,15.2,3213.696,36.375
18,25.5,2992.637,36.375
19,58.0,3299.7,36.375
20,17.8,3300.087,36.375
21,13.3,1647.833,36.375
22,55.6,3300.763,36.375
23,15.2,2090.925,36.375
24,20.2,3293.148,36.375
25,45.5,3302.252,36.375
26,19.2,2040.827,36.375
27,16.2,2435.06,36.375
28,14.0,2932.664,36.375
29,8.1,2478.566,36.375
30,47.5,3288.454,36.375
31,19.2,3300.091,36.375
32,12.1,1443.711,36.375
33,20.0,3210.952,36.375
34,23.0,3298.679,36.375
35,21.0,3300.073,36.375
36,12.1,1980.083,36.375
37,17.0,2728.842,36.375
38,56.0,3303.011,36.375
39,17.8,1464.033,36.375
40,22.5,3297.661,36.375
41,15.2,1466.522,36.375
42,19.0,2075.062,36.375
43,18.2,2040.644,36.375
44,19.0,3299.596,36.375
45,14.0,1616.761,36.375
46,39.0,2065.562,36.375
47,18.2,3300.076,36.375
48,14.0,3251.292,36.375
49,19.2,2078.053,36.375
50,19.8,2066.435,36.375
51,17.3,3283.988,36.375
52,20.0,3300.069,36.375
53,13.1,1646.539,36.375
54,16.0,3299.567,36.375
55,19.0,2070.667,36.375
56,18.4,3292.339,36.375
57,15.0,3291.468,36.375
58,12.1,1548.103,36.375
59,56.0,2907.784,36.375
60,16.0,2038.985,36.375
61,19.0,2502.051,36.375
62,15.8,3295.992,36.375
63,27.3,3300.081,36.375
