Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,3.0,1466.873,34.9375
1,20.4,3292.479,34.9375
2,13.9,3156.001,34.9375
3,13.1,2877.173,34.9375
4,20.4,3292.87,34.9375
5,5.0,3303.51,34.9375
6,91.9,3242.508,34.9375
7,2.0,3303.352,34.9375
8,20.8,3298.377,34.9375
9,20.4,2001.539,34.9375
10,6.1,3300.095,34.9375
11,0.0,2808.597,34.9375
12,8.0,3300.104,34.9375
13,21.0,3300.092,34.9375
14,0.0,2804.246,34.9375
15,21.0,3299.634,34.9375
16,43.4,1978.557,34.9375
17,29.0,3268.211,34.9375
18,0.0,1628.357,34.9375
19,21.0,2232.999,34.9375
20,55.0,3299.61,34.9375
21,14.1,3299.608,34.9375
22,0.0,3296.227,34.9375
23,0.0,2454.719,34.9375
24,2.0,1674.121,34.9375
25,10.9,2565.261,34.9375
26,20.0,3300.073,34.9375
27,6.0,1463.926,34.9375
28,13.1,1981.929,34.9375
29,16.2,3308.053,34.9375
30,52.0,3266.204,34.9375
31,1.0,1978.161,34.9375
32,0.0,1465.926,34.9375
33,21.0,3292.075,34.9375
34,20.2,3249.587,34.9375
35,13.1,3300.075,34.9375
36,20.2,3290.713,34.9375
37,20.0,3291.278,34.9375
38,16.0,3292.304,34.9375
39,20.0,3292.134,34.9375
40,21.0,3300.075,34.9375
41,0.0,2087.041,34.9375
42,20.2,3300.078,34.9375
43,21.0,3300.063,34.9375
44,17.8,3298.474,34.9375
45,5.9,2627.92,34.9375
46,20.2,3298.739,34.9375
47,21.0,3297.848,34.9375
48,1.0,3271.185,34.9375
49,0.0,3299.315,34.9375
50,21.2,3300.08,34.9375
51,0.0,2409.884,34.9375
52,8.9,3299.984,34.9375
53,0.0,3290.274,34.9375
54,21.2,3291.49,34.9375
55,19.4,3290.366,34.9375
56,0.0,1708.222,34.9375
57,54.0,2463.236,34.9375
58,26.0,1839.234,34.9375
59,0.0,1493.263,34.9375
60,0.0,1493.866,34.9375
61,64.6,3270.901,34.9375
62,0.0,3292.067,34.9375
63,0.0,1908.48,34.9375
