Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,15.3,3117.42,36.125
1,20.0,2440.763,36.125
2,23.0,2512.177,36.125
3,15.0,3133.871,36.125
4,18.8,2525.639,36.125
5,18.2,2538.846,36.125
6,10.1,2564.935,36.125
7,18.2,2686.504,36.125
8,18.2,3220.787,36.125
9,42.4,2515.447,36.125
10,15.8,2473.194,36.125
11,15.2,2136.21,36.125
12,23.0,3282.196,36.125
13,25.0,2177.937,36.125
14,17.8,2476.793,36.125
15,17.0,2372.57,36.125
16,25.5,1876.424,36.125
17,24.2,2362.439,36.125
18,47.5,3271.946,36.125
19,14.0,2320.394,36.125
20,7.1,2966.951,36.125
21,16.0,2978.147,36.125
22,23.2,2434.615,36.125
23,17.0,2374.394,36.125
24,16.2,1754.662,36.125
25,15.8,2432.936,36.125
26,18.0,1560.995,36.125
27,20.0,2560.502,36.125
28,31.3,3258.839,36.125
29,14.9,3296.247,36.125
30,22.0,3299.766,36.125
31,32.0,2385.324,36.125
32,19.2,3300.727,36.125
33,20.0,2441.149,36.125
34,14.1,1734.154,36.125
35,17.2,3286.316,36.125
36,0.0,2505.809,36.125
37,18.0,2524.902,36.125
38,19.0,2537.355,36.125
39,15.8,2091.601,36.125
40,68.0,3118.254,36.125
41,29.3,2581.533,36.125
42,12.1,3293.417,36.125
43,15.0,2046.916,36.125
44,94.1,3173.659,36.125
45,15.2,2263.419,36.125
46,15.2,3297.873,36.125
47,13.1,1754.429,36.125
48,47.5,2071.75,36.125
49,22.0,2335.238,36.125
50,62.0,3267.605,36.125
51,11.1,1879.225,36.125
52,16.0,2370.459,36.125
53,15.2,3175.245,36.125
54,19.0,2631.466,36.125
55,19.0,3253.253,36.125
56,15.2,1610.037,36.125
57,46.0,3282.318,36.125
58,16.2,2225.028,36.125
59,19.8,2525.239,36.125
60,24.0,3296.552,36.125
61,15.8,3289.644,36.125
62,16.2,3286.976,36.125
63,51.0,3045.223,36.125
