Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,16.2,3267.088,34.875
1,22.2,3281.349,34.875
2,15.0,2482.206,34.875
3,17.0,3299.575,34.875
4,15.2,1834.572,34.875
5,16.0,1648.182,34.875
6,62.0,3285.489,34.875
7,14.0,3281.378,34.875
8,16.2,3295.781,34.875
9,17.2,1465.228,34.875
10,17.8,2801.122,34.875
11,21.8,1827.811,34.875
12,47.0,3283.226,34.875
13,22.0,2281.398,34.875
14,19.2,2421.726,34.875
15,17.6,2423.243,34.875
16,9.0,2813.286,34.875
17,23.8,1392.101,34.875
18,23.0,1848.415,34.875
19,13.0,1824.918,34.875
20,8.0,2354.325,34.875
21,16.2,3279.478,34.875
22,10.1,1596.684,34.875
23,19.0,3278.713,34.875
24,54.0,3262.007,34.875
25,48.5,1465.694,34.875
26,24.0,1778.006,34.875
27,21.0,2432.149,34.875
28,13.0,3253.916,34.875
29,10.1,3272.611,34.875
30,10.2,1479.01,34.875
31,22.0,2426.79,34.875
32,11.0,3308.595,34.875
33,21.8,3281.349,34.875
34,22.0,2418.435,34.875
35,24.0,2418.102,34.875
36,24.2,2416.795,34.875
37,13.1,2389.219,34.875
38,12.0,3299.495,34.875
39,24.0,3281.389,34.875
40,33.3,3286.267,34.875
41,14.0,1462.957,34.875
42,21.8,2009.329,34.875
43,10.0,1834.103,34.875
44,21.2,3283.693,34.875
45,38.0,2838.739,34.875
46,10.0,2161.532,34.875
47,17.8,2902.128,34.875
48,22.2,2421.668,34.875
49,41.2,1499.152,34.875
50,10.0,1657.433,34.875
51,22.8,1855.328,34.875
52,20.8,2277.676,34.875
53,21.0,3279.484,34.875
54,20.2,1597.89,34.875
55,84.3,2925.059,34.875
56,17.0,3281.407,34.875
57,7.1,1473.997,34.875
58,9.1,1662.432,34.875
59,12.0,2400.645,34.875
60,22.0,3262.056,34.875
61,21.0,3281.039,34.875
62,11.1,1416.254,34.875
63,9.0,3164.781,34.875
