Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,29.0,1372.056,34.4375
1,30.0,2403.231,34.4375
2,10.1,1474.104,34.4375
3,19.8,3296.152,34.4375
4,23.0,2409.776,34.4375
5,24.0,2401.139,34.4375
6,11.0,3301.762,34.4375
7,13.9,2200.039,34.4375
8,19.0,2208.681,34.4375
9,81.2,3229.56,34.4375
10,15.8,2208.144,34.4375
11,40.0,3298.737,34.4375
12,17.8,2208.346,34.4375
13,15.2,3229.65,34.4375
14,25.7,2199.097,34.4375
15,27.0,3227.199,34.4375
16,37.0,1472.282,34.4375
17,19.8,2436.877,34.4375
18,22.0,1656.856,34.4375
19,11.8,1994.66,34.4375
20,18.0,3308.78,34.4375
21,16.8,3296.83,34.4375
22,44.0,3300.711,34.4375
23,9.1,1454.499,34.4375
24,71.6,3257.835,34.4375
25,47.0,3297.505,34.4375
26,10.9,1467.876,34.4375
27,46.0,2506.165,34.4375
28,7.0,1466.575,34.4375
29,18.8,3300.357,34.4375
30,51.5,3264.406,34.4375
31,19.0,2360.654,34.4375
32,5.0,1371.214,34.4375
33,18.0,2393.207,34.4375
34,25.0,1464.731,34.4375
35,15.0,3300.774,34.4375
36,18.2,2395.701,34.4375
37,19.0,2396.036,34.4375
38,25.3,3313.964,34.4375
39,19.0,2192.589,34.4375
40,19.0,2200.621,34.4375
41,4.0,3239.325,34.4375
42,11.0,2195.912,34.4375
43,35.0,3307.552,34.4375
44,23.0,2203.181,34.4375
45,23.0,3299.899,34.4375
46,17.5,2198.671,34.4375
47,34.0,3280.67,34.4375
48,8.0,1497.244,34.4375
49,0.0,1841.613,34.4375
50,19.6,3297.177,34.4375
51,18.2,2188.674,34.4375
52,7.9,2507.951,34.4375
53,7.0,2458.202,34.4375
54,42.6,3265.521,34.4375
55,9.0,1454.618,34.4375
56,11.9,3299.451,34.4375
57,8.0,3295.206,34.4375
58,0.0,1466.48,34.4375
59,14.0,3295.891,34.4375
60,8.0,1464.783,34.4375
61,0.0,3299.467,34.4375
62,18.2,3300.033,34.4375
63,9.9,2254.612,34.4375
