Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,21.4,1460.289,36.5625
1,28.7,2162.255,36.5625
2,15.0,2199.415,36.5625
3,11.8,3290.192,36.5625
4,67.7,3300.207,36.5625
5,40.6,3252.1,36.5625
6,22.4,3268.684,36.5625
7,35.3,1706.326,36.5625
8,20.8,3299.336,36.5625
9,21.8,3307.379,36.5625
10,25.0,3303.874,36.5625
11,28.7,3309.013,36.5625
12,5.9,3303.677,36.5625
13,27.0,3320.493,36.5625
14,22.8,3300.097,36.5625
15,14.9,3300.564,36.5625
16,22.0,1665.501,36.5625
17,24.2,3288.381,36.5625
18,66.3,1678.575,36.5625
19,40.0,2586.067,36.5625
20,19.2,3312.653,36.5625
21,10.0,3309.084,36.5625
22,9.0,3301.428,36.5625
23,6.9,3304.185,36.5625
24,8.1,2420.169,36.5625
25,7.0,2296.382,36.5625
26,6.0,3300.026,36.5625
27,23.8,3304.962,36.5625
28,48.0,2762.47,36.5625
29,15.0,3308.474,36.5625
30,0.0,3293.593,36.5625
31,17.8,3283.435,36.5625
32,20.2,1462.018,36.5625
33,11.0,1763.934,36.5625
34,39.4,2200.07,36.5625
35,30.4,3297.023,36.5625
36,10.0,3300.091,36.5625
37,18.6,3297.992,36.5625
38,53.9,3235.677,36.5625
39,11.9,1737.359,36.5625
40,9.0,3292.059,36.5625
41,11.0,3289.949,36.5625
42,11.0,3297.468,36.5625
43,20.8,3293.114,36.5625
44,25.7,3300.413,36.5625
45,20.2,3290.358,36.5625
46,9.9,3301.87,36.5625
47,20.2,3255.485,36.5625
48,11.9,2632.813,36.5625
49,11.9,3287.98,36.5625
50,24.0,1732.999,36.5625
51,20.0,3122.516,36.5625
52,10.9,3296.163,36.5625
53,21.2,3289.592,36.5625
54,55.0,3280.348,36.5625
55,23.5,3294.956,36.5625
56,18.0,3314.187,36.5625
57,18.0,3280.998,36.5625
58,30.3,3299.6,36.5625
59,11.0,3306.045,36.5625
60,19.8,3302.787,36.5625
61,19.6,3289.357,36.5625
62,11.9,3275.143,36.5625
63,97.0,3283.93,36.5625
