Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,18.4,2941.566,36.1875
1,12.0,2255.721,36.1875
2,18.2,3297.569,36.1875
3,13.1,3295.681,36.1875
4,2.0,3310.817,36.1875
5,22.2,2923.77,36.1875
6,15.2,3300.157,36.1875
7,18.0,3300.084,36.1875
8,14.9,3292.798,36.1875
9,12.0,2957.935,36.1875
10,16.3,3300.269,36.1875
11,11.1,3277.895,36.1875
12,9.1,3292.471,36.1875
13,11.1,3221.946,36.1875
14,11.1,3298.049,36.1875
15,18.8,3297.705,36.1875
16,15.8,3300.001,36.1875
17,18.6,2090.074,36.1875
18,15.5,2784.495,36.1875
19,15.0,2745.861,36.1875
20,45.9,3298.348,36.1875
21,14.1,3299.786,36.1875
22,13.0,3299.363,36.1875
23,31.6,1900.333,36.1875
24,14.1,3292.595,36.1875
25,13.0,3148.563,36.1875
26,20.0,3255.162,36.1875
27,16.8,3297.566,36.1875
28,11.1,3299.931,36.1875
29,60.2,3298.75,36.1875
30,18.4,3300.129,36.1875
31,13.0,3296.853,36.1875
32,0.0,3210.069,36.1875
33,13.1,2283.097,36.1875
34,21.0,3297.535,36.1875
35,94.0,3263.613,36.1875
36,28.0,3297.498,36.1875
37,11.1,2979.511,36.1875
38,12.1,3294.92,36.1875
39,33.7,3299.024,36.1875
40,12.0,3292.7,36.1875
41,12.1,3203.713,36.1875
42,21.2,3265.757,36.1875
43,19.0,2310.086,36.1875
44,19.8,3292.399,36.1875
45,13.1,3204.9,36.1875
46,67.0,3298.91,36.1875
47,19.2,3297.513,36.1875
48,54.5,3297.331,36.1875
49,15.0,2071.014,36.1875
50,15.2,2817.293,36.1875
51,14.4,2097.672,36.1875
52,3.0,3299.893,36.1875
53,33.0,3300.488,36.1875
54,11.2,3292.596,36.1875
55,13.0,2890.303,36.1875
56,14.1,3292.509,36.1875
57,12.0,2896.472,36.1875
58,12.0,3297.167,36.1875
59,98.0,3298.623,36.1875
60,11.1,3308.157,36.1875
61,19.2,3300.084,36.1875
62,21.0,3300.102,36.1875
63,11.1,3297.349,36.1875
