Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,13.0,2844.923,33.875
1,10.9,2500.781,33.875
2,10.9,2487.732,33.875
3,19.2,2514.829,33.875
4,18.6,2417.72,33.875
5,17.0,2331.083,33.875
6,17.6,2601.098,33.875
7,11.9,3300.084,33.875
8,62.0,3297.409,33.875
9,13.0,3301.228,33.875
10,17.6,3297.507,33.875
11,21.6,3296.934,33.875
12,19.0,2511.486,33.875
13,36.7,2400.211,33.875
14,10.9,2497.418,33.875
15,10.9,3296.855,33.875
16,16.8,1893.702,33.875
17,63.4,3265.892,33.875
18,17.0,3285.702,33.875
19,12.9,1856.631,33.875
20,16.8,3271.317,33.875
21,11.8,3147.881,33.875
22,19.8,3270.012,33.875
23,48.0,2989.425,33.875
24,12.0,3305.38,33.875
25,10.9,2280.645,33.875
26,23.0,2428.091,33.875
27,11.0,1670.627,33.875
28,21.8,2391.737,33.875
29,13.0,2733.932,33.875
30,18.0,3300.102,33.875
31,17.0,3300.121,33.875
32,21.0,2413.01,33.875
33,15.0,2395.878,33.875
34,15.0,2395.573,33.875
35,19.2,2395.979,33.875
36,16.8,3300.002,33.875
37,11.0,2587.93,33.875
38,20.8,2215.949,33.875
39,16.8,3299.954,33.875
40,42.6,3259.111,33.875
41,17.0,3299.964,33.875
42,11.9,3302.079,33.875
43,11.9,3298.826,33.875
44,29.7,2400.697,33.875
45,22.8,2400.755,33.875
46,18.0,3294.947,33.875
47,52.9,3265.328,33.875
48,20.8,2200.024,33.875
49,39.6,3310.985,33.875
50,12.9,3296.431,33.875
51,12.0,1647.514,33.875
52,11.0,3296.675,33.875
53,16.0,3306.934,33.875
54,7.9,3287.903,33.875
55,9.9,3296.195,33.875
56,16.0,2400.811,33.875
57,16.0,2426.401,33.875
58,13.0,3288.329,33.875
59,17.8,2394.181,33.875
60,7.9,2551.992,33.875
61,21.8,2429.15,33.875
62,10.9,3295.983,33.875
63,60.4,3247.598,33.875
