Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,22.2,3308.468,36.0625
1,16.2,3293.161,36.0625
2,20.4,3219.261,36.0625
3,28.0,3238.34,36.0625
4,70.0,3298.445,36.0625
5,25.7,3310.055,36.0625
6,17.2,3314.286,36.0625
7,17.0,3316.335,36.0625
8,22.8,3299.172,36.0625
9,23.8,3307.515,36.0625
10,24.0,3306.064,36.0625
11,23.0,3303.064,36.0625
12,22.2,3302.665,36.0625
13,20.2,3297.607,36.0625
14,15.8,3298.569,36.0625
15,20.0,1876.31,36.0625
16,17.0,2167.272,36.0625
17,25.5,2812.459,36.0625
18,17.2,3294.424,36.0625
19,72.2,2211.361,36.0625
20,36.4,3308.916,36.0625
21,19.8,2159.538,36.0625
22,34.7,3304.768,36.0625
23,12.0,2160.099,36.0625
24,42.0,3300.084,36.0625
25,24.8,2202.932,36.0625
26,14.1,3310.156,36.0625
27,23.0,3296.248,36.0625
28,20.2,3309.669,36.0625
29,21.6,3311.38,36.0625
30,17.0,3303.93,36.0625
31,22.8,3296.6,36.0625
32,22.2,3305.751,36.0625
33,27.0,3306.981,36.0625
34,29.0,3303.912,36.0625
35,42.0,3303.644,36.0625
36,41.0,3223.68,36.0625
37,7.9,3291.673,36.0625
38,19.0,3303.699,36.0625
39,23.8,3289.961,36.0625
40,17.2,3303.897,36.0625
41,20.0,3306.291,36.0625
42,18.8,3314.63,36.0625
43,21.8,3299.511,36.0625
44,22.8,3228.842,36.0625
45,23.0,3266.739,36.0625
46,57.6,3301.142,36.0625
47,17.3,3298.605,36.0625
48,25.0,3299.919,36.0625
49,22.2,3285.919,36.0625
50,26.5,3293.11,36.0625
51,15.0,3106.073,36.0625
52,17.8,3297.898,36.0625
53,22.2,3299.132,36.0625
54,13.0,3298.802,36.0625
55,18.2,3291.251,36.0625
56,20.0,3292.408,36.0625
57,55.4,2199.781,36.0625
58,51.0,3290.709,36.0625
59,38.0,3300.084,36.0625
60,21.0,3291.802,36.0625
61,20.6,2709.755,36.0625
62,22.0,3301.293,36.0625
63,23.8,3293.51,36.0625
