Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,15.3,2156.148,33.5625
1,14.9,2876.935,33.5625
2,44.6,3120.067,33.5625
3,17.3,2261.126,33.5625
4,20.0,3299.408,33.5625
5,16.7,3299.934,33.5625
6,25.0,2354.492,33.5625
7,20.8,2872.832,33.5625
8,40.0,3296.702,33.5625
9,8.0,2994.21,33.5625
10,18.0,3298.807,33.5625
11,16.8,2199.302,33.5625
12,36.0,3294.788,33.5625
13,13.0,3295.167,33.5625
14,18.2,2639.515,33.5625
15,34.3,2150.542,33.5625
16,34.3,3291.912,33.5625
17,21.0,1847.679,33.5625
18,16.2,3289.827,33.5625
19,15.8,1933.401,33.5625
20,17.2,2895.537,33.5625
21,16.0,2900.803,33.5625
22,13.0,2997.159,33.5625
23,19.0,3297.135,33.5625
24,21.0,2802.889,33.5625
25,20.2,3044.379,33.5625
26,16.8,2889.424,33.5625
27,7.0,2905.499,33.5625
28,16.2,3286.447,33.5625
29,12.1,2098.604,33.5625
30,16.2,2733.661,33.5625
31,14.0,3282.067,33.5625
32,5.1,1372.819,33.5625
33,7.9,2877.069,33.5625
34,16.0,3305.571,33.5625
35,16.8,1497.566,33.5625
36,12.9,2574.246,33.5625
37,15.7,3294.488,33.5625
38,47.0,2775.057,33.5625
39,16.8,2722.01,33.5625
40,34.3,3292.698,33.5625
41,21.8,2894.082,33.5625
42,15.8,3298.245,33.5625
43,16.8,2199.204,33.5625
44,15.8,3294.713,33.5625
45,19.0,3294.609,33.5625
46,19.0,2410.847,33.5625
47,19.2,2151.097,33.5625
48,17.2,3285.172,33.5625
49,46.0,2186.757,33.5625
50,18.0,3286.624,33.5625
51,46.0,1973.799,33.5625
52,12.9,2895.569,33.5625
53,15.2,2416.214,33.5625
54,16.0,2882.422,33.5625
55,61.0,3297.067,33.5625
56,12.0,2290.302,33.5625
57,15.2,2944.571,33.5625
58,31.0,2426.409,33.5625
59,14.0,2895.192,33.5625
60,16.0,3283.752,33.5625
61,16.0,2169.153,33.5625
62,13.0,3280.166,33.5625
63,19.6,2734.914,33.5625
