Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,15.0,3163.21,35.5625
1,93.0,3095.592,35.5625
2,18.0,2768.53,35.5625
3,20.8,2690.566,35.5625
4,18.2,2623.547,35.5625
5,21.4,2895.572,35.5625
6,19.8,2709.65,35.5625
7,21.4,2553.371,35.5625
8,36.6,2936.978,35.5625
9,20.0,2755.094,35.5625
10,18.0,2757.749,35.5625
11,19.2,2834.754,35.5625
12,19.4,2756.447,35.5625
13,19.0,2692.273,35.5625
14,19.0,2783.848,35.5625
15,23.0,2423.702,35.5625
16,32.3,2695.108,35.5625
17,32.0,3082.379,35.5625
18,22.4,2406.495,35.5625
19,19.0,2944.811,35.5625
20,56.0,3073.587,35.5625
21,16.3,2618.723,35.5625
22,22.2,2658.412,35.5625
23,18.0,3119.005,35.5625
24,20.0,2850.02,35.5625
25,17.2,2917.908,35.5625
26,23.2,2588.77,35.5625
27,24.0,2724.716,35.5625
28,41.4,3060.912,35.5625
29,21.2,2629.322,35.5625
30,26.7,2839.794,35.5625
31,56.0,3145.594,35.5625
32,25.0,2561.329,35.5625
33,17.0,3047.713,35.5625
34,18.2,2564.427,35.5625
35,16.2,2502.994,35.5625
36,18.0,2362.351,35.5625
37,21.4,2516.18,35.5625
38,21.0,2761.714,35.5625
39,20.2,2602.066,35.5625
40,38.6,3039.287,35.5625
41,55.0,3049.818,35.5625
42,18.2,2890.961,35.5625
43,21.0,2602.547,35.5625
44,17.0,2594.001,35.5625
45,19.0,3059.308,35.5625
46,15.8,2768.535,35.5625
47,22.2,2495.607,35.5625
48,34.3,2535.863,35.5625
49,20.8,2579.473,35.5625
50,26.3,2569.687,35.5625
51,74.0,3215.838,35.5625
52,17.0,2910.566,35.5625
53,20.2,2716.859,35.5625
54,26.5,2684.425,35.5625
55,22.2,2871.1,35.5625
56,19.2,2829.337,35.5625
57,16.3,3090.696,35.5625
58,18.8,2670.902,35.5625
59,17.0,2812.765,35.5625
60,16.0,3103.241,35.5625
61,18.4,2809.053,35.5625
62,62.4,3157.934,35.5625
63,18.0,2899.036,35.5625
