Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,13.0,3299.675,33.4375
1,45.0,2201.457,33.4375
2,14.3,3118.972,33.4375
3,20.8,3301.546,33.4375
4,25.7,3304.901,33.4375
5,11.9,3296.358,33.4375
6,14.0,3305.587,33.4375
7,21.2,3300.077,33.4375
8,22.8,3311.963,33.4375
9,6.0,3307.653,33.4375
10,16.8,3308.614,33.4375
11,53.5,3295.151,33.4375
12,25.7,3315.918,33.4375
13,19.2,1961.731,33.4375
14,19.8,3305.49,33.4375
15,11.1,3302.265,33.4375
16,55.6,1772.191,33.4375
17,15.8,1455.502,33.4375
18,10.0,3269.406,33.4375
19,23.0,3294.256,33.4375
20,9.0,1487.573,33.4375
21,46.0,1420.074,33.4375
22,13.9,2192.692,33.4375
23,10.9,3299.795,33.4375
24,61.0,3291.153,33.4375
25,17.8,3302.724,33.4375
26,48.5,3119.06,33.4375
27,22.8,1455.336,33.4375
28,10.0,3311.793,33.4375
29,27.0,3307.054,33.4375
30,9.0,3254.626,33.4375
31,21.8,3193.872,33.4375
32,49.5,3303.621,33.4375
33,25.7,2199.201,33.4375
34,22.0,3298.557,33.4375
35,12.0,2835.696,33.4375
36,10.9,2250.259,33.4375
37,27.0,3297.35,33.4375
38,22.0,3299.736,33.4375
39,22.0,3296.87,33.4375
40,11.9,3304.446,33.4375
41,21.0,3297.417,33.4375
42,12.7,3291.663,33.4375
43,53.4,3300.092,33.4375
44,15.8,3294.862,33.4375
45,10.0,2191.551,33.4375
46,17.2,3295.966,33.4375
47,20.2,3297.435,33.4375
48,9.0,1517.556,33.4375
49,23.0,1430.183,33.4375
50,22.0,1691.099,33.4375
51,22.0,3301.296,33.4375
52,14.0,1498.115,33.4375
53,15.8,1497.757,33.4375
54,19.4,3293.029,33.4375
55,21.8,3302.828,33.4375
56,9.0,3294.503,33.4375
57,17.6,3293.93,33.4375
58,25.0,3246.544,33.4375
59,7.0,1462.221,33.4375
60,22.0,3300.709,33.4375
61,7.0,2915.122,33.4375
62,20.8,3287.625,33.4375
63,22.0,3295.87,33.4375
