Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,19.6,3214.336,35.8125
1,35.0,3196.954,35.8125
2,20.8,3202.968,35.8125
3,20.2,3239.381,35.8125
4,46.0,3283.395,35.8125
5,34.7,3299.66,35.8125
6,21.4,3202.209,35.8125
7,24.8,3297.486,35.8125
8,18.4,3297.507,35.8125
9,19.4,3297.384,35.8125
10,17.2,3204.48,35.8125
11,25.0,2432.274,35.8125
12,10.1,3293.092,35.8125
13,16.0,3293.064,35.8125
14,44.1,3281.843,35.8125
15,20.4,3221.592,35.8125
16,9.0,1494.358,35.8125
17,20.0,2867.621,35.8125
18,19.2,2408.343,35.8125
19,11.1,2404.506,35.8125
20,10.1,2313.793,35.8125
21,21.2,1884.744,35.8125
22,49.0,3293.445,35.8125
23,46.0,3299.038,35.8125
24,11.1,3290.319,35.8125
25,53.0,2445.169,35.8125
26,52.5,2069.224,35.8125
27,16.2,3299.901,35.8125
28,22.2,2677.711,35.8125
29,14.1,2407.676,35.8125
30,14.1,3297.5,35.8125
31,10.1,2104.25,35.8125
32,19.0,3211.475,35.8125
33,10.0,3299.349,35.8125
34,12.0,2429.785,35.8125
35,8.0,3293.133,35.8125
36,12.1,3300.054,35.8125
37,11.2,3299.647,35.8125
38,19.8,3196.358,35.8125
39,18.2,3300.071,35.8125
40,20.0,3304.017,35.8125
41,3.0,3168.781,35.8125
42,15.2,3300.064,35.8125
43,72.0,2446.362,35.8125
44,21.0,3208.015,35.8125
45,10.0,3291.771,35.8125
46,27.0,3295.193,35.8125
47,21.2,3192.262,35.8125
48,20.2,1617.298,35.8125
49,48.5,2554.246,35.8125
50,12.9,2408.431,35.8125
51,20.4,2404.625,35.8125
52,11.0,2299.801,35.8125
53,20.2,2011.982,35.8125
54,21.0,3293.163,35.8125
55,10.1,3300.079,35.8125
56,25.0,3290.315,35.8125
57,15.0,3291.117,35.8125
58,18.4,3299.247,35.8125
59,10.0,3300.074,35.8125
60,9.0,2092.053,35.8125
61,19.2,2196.768,35.8125
62,46.5,3293.513,35.8125
63,20.2,2894.333,35.8125
