Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,45.8,2018.27,34.625
1,2.0,3183.535,34.625
2,6.1,3293.233,34.625
3,22.0,2810.185,34.625
4,1.0,3296.468,34.625
5,22.2,2996.542,34.625
6,12.7,3297.918,34.625
7,10.9,3297.948,34.625
8,25.0,3281.801,34.625
9,90.8,3104.763,34.625
10,16.2,3254.499,34.625
11,37.4,3130.056,34.625
12,20.2,2212.37,34.625
13,21.2,3142.355,34.625
14,16.2,3284.61,34.625
15,41.0,3060.584,34.625
16,18.2,2180.695,34.625
17,14.9,2770.655,34.625
18,3.0,2999.565,34.625
19,3.0,3291.077,34.625
20,47.0,3295.053,34.625
21,8.2,3297.592,34.625
22,35.6,3292.373,34.625
23,20.2,3223.98,34.625
24,21.2,3222.771,34.625
25,21.2,3147.499,34.625
26,11.9,3295.544,34.625
27,3.0,3296.278,34.625
28,19.0,3292.665,34.625
29,6.1,3292.499,34.625
30,21.2,3182.733,34.625
31,21.0,3292.832,34.625
32,2.0,3290.076,34.625
33,21.0,3087.629,34.625
34,21.0,3092.81,34.625
35,2.0,2387.013,34.625
36,21.2,3130.363,34.625
37,22.0,2901.025,34.625
38,21.0,3082.36,34.625
39,22.8,3077.507,34.625
40,8.8,3290.196,34.625
41,4.0,3296.242,34.625
42,18.4,3256.192,34.625
43,27.0,3024.147,34.625
44,16.0,2212.362,34.625
45,34.0,3057.888,34.625
46,21.2,3155.61,34.625
47,18.0,3091.714,34.625
48,57.4,2176.569,34.625
49,23.0,2739.358,34.625
50,21.0,2910.799,34.625
51,4.0,3291.071,34.625
52,2.0,3300.068,34.625
53,3.0,3299.973,34.625
54,3.0,3294.553,34.625
55,3.0,3223.718,34.625
56,22.0,3294.535,34.625
57,3.0,3066.82,34.625
58,2.0,3291.347,34.625
59,1.0,3300.092,34.625
60,49.0,3292.699,34.625
61,19.0,3299.743,34.625
62,3.0,3292.389,34.625
63,10.2,3292.101,34.625
