Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,48.0,3212.726,35.625
1,17.0,2486.962,35.625
2,14.0,2416.569,35.625
3,19.2,2499.12,35.625
4,17.0,2426.428,35.625
5,12.0,2528.835,35.625
6,20.2,1867.684,35.625
7,12.0,2434.493,35.625
8,19.6,2443.74,35.625
9,15.0,2468.712,35.625
10,15.0,2485.928,35.625
11,40.4,2403.558,35.625
12,25.5,2410.872,35.625
13,18.0,2205.921,35.625
14,14.1,2314.308,35.625
15,20.2,3281.45,35.625
16,18.2,2148.835,35.625
17,29.0,3300.464,35.625
18,21.2,3306.574,35.625
19,14.9,2202.376,35.625
20,17.8,3311.705,35.625
21,19.4,3303.078,35.625
22,18.2,3308.272,35.625
23,11.0,3308.578,35.625
24,15.2,3300.084,35.625
25,10.0,3308.939,35.625
26,18.2,3306.182,35.625
27,20.2,3318.186,35.625
28,19.2,3296.787,35.625
29,58.4,3301.0,35.625
30,26.8,3236.376,35.625
31,16.8,3300.084,35.625
32,62.9,3288.779,35.625
33,14.1,2483.484,35.625
34,28.7,2288.122,35.625
35,22.2,2327.947,35.625
36,12.9,2301.173,35.625
37,14.0,2297.733,35.625
38,18.2,2131.8,35.625
39,20.2,2456.495,35.625
40,18.4,2355.956,35.625
41,19.0,2314.506,35.625
42,37.6,2344.01,35.625
43,13.1,2243.399,35.625
44,15.0,2243.026,35.625
45,18.0,2226.461,35.625
46,20.0,2224.168,35.625
47,35.3,3209.647,35.625
48,16.8,3267.766,35.625
49,58.6,3244.686,35.625
50,14.9,3303.008,35.625
51,18.4,2195.652,35.625
52,19.2,3300.406,35.625
53,18.6,3296.616,35.625
54,39.0,3297.91,35.625
55,11.0,3302.403,35.625
56,13.9,3298.077,35.625
57,53.5,3162.671,35.625
58,17.8,3299.322,35.625
59,14.0,3286.032,35.625
60,14.1,1955.476,35.625
61,50.5,3238.689,35.625
62,15.0,3299.645,35.625
63,46.5,3302.487,35.625
