Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,21.2,3305.219,34.9375
1,16.3,3298.614,34.9375
2,20.6,1415.766,34.9375
3,44.4,2756.583,34.9375
4,17.2,3313.128,34.9375
5,20.0,3297.956,34.9375
6,19.4,3312.616,34.9375
7,17.0,3307.061,34.9375
8,17.2,3301.787,34.9375
9,18.6,3295.963,34.9375
10,30.0,3304.452,34.9375
11,14.1,2204.632,34.9375
12,15.8,3305.206,34.9375
13,38.0,3310.004,34.9375
14,16.2,3295.53,34.9375
15,16.7,3311.108,34.9375
16,16.2,1630.235,34.9375
17,17.0,3078.089,34.9375
18,20.2,3300.096,34.9375
19,41.4,3300.353,34.9375
20,22.2,3307.01,34.9375
21,20.2,3301.456,34.9375
22,15.0,3309.625,34.9375
23,13.9,3306.798,34.9375
24,54.0,3255.079,34.9375
25,21.2,3292.806,34.9375
26,57.6,3300.028,34.9375
27,12.1,3314.323,34.9375
28,36.0,3303.621,34.9375
29,17.8,3313.271,34.9375
30,49.0,3311.763,34.9375
31,13.1,3289.152,34.9375
32,21.0,3297.023,34.9375
33,16.8,3300.357,34.9375
34,17.0,1351.922,34.9375
35,62.0,2770.909,34.9375
36,17.0,3298.202,34.9375
37,17.0,3291.237,34.9375
38,16.2,3291.312,34.9375
39,21.2,3300.12,34.9375
40,20.0,3297.85,34.9375
41,47.0,3242.299,34.9375
42,15.2,3300.354,34.9375
43,18.0,3297.381,34.9375
44,13.1,3287.458,34.9375
45,13.9,3298.107,34.9375
46,20.0,3281.497,34.9375
47,20.2,3294.916,34.9375
48,46.0,1473.93,34.9375
49,31.0,3276.678,34.9375
50,17.3,3300.479,34.9375
51,21.8,3300.013,34.9375
52,15.0,3298.619,34.9375
53,49.5,3251.836,34.9375
54,23.0,3299.426,34.9375
55,20.0,3295.137,34.9375
56,12.1,3305.07,34.9375
57,15.2,3295.917,34.9375
58,15.2,3300.105,34.9375
59,18.0,3293.906,34.9375
60,21.0,3298.465,34.9375
61,16.0,3303.197,34.9375
62,15.3,3312.988,34.9375
63,11.0,2515.02,34.9375
