Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,20.2,2637.656,36.3125
1,21.8,2591.242,36.3125
2,22.0,2494.132,36.3125
3,30.0,2727.004,36.3125
4,22.8,2498.039,36.3125
5,31.4,2715.391,36.3125
6,87.1,3177.006,36.3125
7,27.7,2511.919,36.3125
8,52.5,2931.07,36.3125
9,40.8,3173.058,36.3125
10,17.0,2774.533,36.3125
11,19.0,2563.422,36.3125
12,16.2,3046.359,36.3125
13,18.2,2826.801,36.3125
14,18.0,2774.092,36.3125
15,31.3,2737.324,36.3125
16,23.8,2363.45,36.3125
17,33.7,2675.945,36.3125
18,20.2,2841.865,36.3125
19,21.8,2600.017,36.3125
20,27.7,2759.296,36.3125
21,25.0,2679.039,36.3125
22,50.5,3083.379,36.3125
23,23.8,2615.349,36.3125
24,5.9,2700.742,36.3125
25,20.8,3081.393,36.3125
26,20.0,2384.548,36.3125
27,98.0,3269.622,36.3125
28,18.0,2778.667,36.3125
29,22.0,2672.63,36.3125
30,23.0,2741.825,36.3125
31,22.0,2831.434,36.3125
32,31.0,2500.049,36.3125
33,20.0,2816.995,36.3125
34,20.0,2365.563,36.3125
35,19.0,2716.807,36.3125
36,16.8,2575.007,36.3125
37,28.4,2537.713,36.3125
38,25.7,3027.77,36.3125
39,17.6,2519.478,36.3125
40,11.0,2685.875,36.3125
41,25.7,3224.105,36.3125
42,25.3,2759.059,36.3125
43,20.0,2645.897,36.3125
44,8.0,2813.137,36.3125
45,23.8,2984.924,36.3125
46,29.7,2642.811,36.3125
47,20.0,2593.548,36.3125
48,26.3,2451.377,36.3125
49,40.8,3175.807,36.3125
50,49.5,3245.318,36.3125
51,47.0,3163.622,36.3125
52,25.7,2642.162,36.3125
53,8.9,2497.252,36.3125
54,13.1,3126.321,36.3125
55,32.4,2358.605,36.3125
56,19.2,2528.707,36.3125
57,20.0,2962.034,36.3125
58,21.0,2421.953,36.3125
59,18.0,3297.669,36.3125
60,23.0,2499.598,36.3125
61,20.0,2909.085,36.3125
62,17.8,2596.347,36.3125
63,20.0,2546.925,36.3125
