Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,1.0,1805.562,33.4375
1,4.0,1424.835,33.4375
2,10.1,3247.641,33.4375
3,44.0,2005.202,33.4375
4,12.0,3310.755,33.4375
5,36.4,3313.608,33.4375
6,20.8,2265.783,33.4375
7,13.9,3296.291,33.4375
8,1.0,3313.804,33.4375
9,72.0,3242.534,33.4375
10,24.5,1998.051,33.4375
11,18.8,3303.152,33.4375
12,17.8,3298.301,33.4375
13,9.9,3322.378,33.4375
14,22.0,2947.02,33.4375
15,6.0,3299.61,33.4375
16,11.1,2491.213,33.4375
17,10.9,1436.698,33.4375
18,19.6,3299.994,33.4375
19,26.5,3296.791,33.4375
20,50.5,3277.57,33.4375
21,9.1,3303.617,33.4375
22,14.0,3297.824,33.4375
23,7.0,3296.787,33.4375
24,51.0,3278.819,33.4375
25,19.6,3295.206,33.4375
26,14.1,3302.758,33.4375
27,10.0,1993.154,33.4375
28,24.8,3304.483,33.4375
29,21.8,3307.382,33.4375
30,3.0,3303.426,33.4375
31,22.8,3299.087,33.4375
32,63.0,1797.229,33.4375
33,10.0,1532.297,33.4375
34,23.8,3297.858,33.4375
35,17.6,3104.398,33.4375
36,16.8,3307.851,33.4375
37,22.8,3292.601,33.4375
38,13.0,2243.267,33.4375
39,9.0,3298.452,33.4375
40,26.5,3294.143,33.4375
41,11.1,3182.882,33.4375
42,18.8,2135.518,33.4375
43,23.2,3300.059,33.4375
44,20.0,3240.61,33.4375
45,20.8,3308.673,33.4375
46,11.0,3308.69,33.4375
47,24.0,3295.101,33.4375
48,22.5,3297.995,33.4375
49,5.0,1473.32,33.4375
50,10.0,3300.381,33.4375
51,3.0,3296.459,33.4375
52,12.0,3292.115,33.4375
53,64.0,3307.14,33.4375
54,13.0,2913.619,33.4375
55,12.9,3288.872,33.4375
56,0.0,3291.958,33.4375
57,52.0,3286.291,33.4375
58,10.0,3299.804,33.4375
59,10.0,1508.444,33.4375
60,4.0,3300.084,33.4375
61,0.0,3297.717,33.4375
62,24.0,3292.894,33.4375
63,0.0,3278.624,33.4375
