Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,15.0,1678.874,34.625
1,1.0,1455.581,34.625
2,8.9,1795.973,34.625
3,12.9,1798.946,34.625
4,10.9,3298.638,34.625
5,2.0,1439.621,34.625
6,13.9,1797.427,34.625
7,9.0,1503.046,34.625
8,14.0,1909.391,34.625
9,15.0,1697.867,34.625
10,3.0,1606.12,34.625
11,9.0,1936.639,34.625
12,14.9,1796.405,34.625
13,1.0,1798.516,34.625
14,14.9,1648.818,34.625
15,14.9,3296.858,34.625
16,39.4,1466.572,34.625
17,14.9,3299.97,34.625
18,12.0,1799.803,34.625
19,7.9,1496.195,34.625
20,14.9,1798.517,34.625
21,2.0,1498.285,34.625
22,14.9,3290.024,34.625
23,0.0,1645.529,34.625
24,14.0,1498.146,34.625
25,15.0,1499.933,34.625
26,5.9,3303.499,34.625
27,14.9,1646.628,34.625
28,11.9,3286.234,34.625
29,13.9,1647.618,34.625
30,3.0,2381.867,34.625
31,2.0,1734.374,34.625
32,1.0,1544.428,34.625
33,2.0,1458.51,34.625
34,5.0,1499.354,34.625
35,1.0,2300.32,34.625
36,22.0,3241.186,34.625
37,15.8,1452.018,34.625
38,7.9,2319.818,34.625
39,79.6,1477.188,34.625
40,2.0,2361.666,34.625
41,13.0,2163.164,34.625
42,13.9,2219.771,34.625
43,74.5,3300.667,34.625
44,13.0,2342.172,34.625
45,13.9,2289.21,34.625
46,13.9,1982.676,34.625
47,9.3,3077.787,34.625
48,3.0,1466.346,34.625
49,39.0,3286.386,34.625
50,45.5,2328.111,34.625
51,8.0,1498.153,34.625
52,0.0,2313.627,34.625
53,13.1,1484.56,34.625
54,2.0,2785.225,34.625
55,14.9,2197.146,34.625
56,3.0,1499.494,34.625
57,5.9,1499.766,34.625
58,44.4,3301.354,34.625
59,3.0,2207.758,34.625
60,15.8,3298.509,34.625
61,2.0,1648.894,34.625
62,12.0,2796.094,34.625
63,13.9,1734.283,34.625
