Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,23.5,2339.643,34.875
1,20.2,2281.906,34.875
2,22.4,3316.279,34.875
3,16.3,3305.084,34.875
4,17.0,2211.082,34.875
5,17.0,3297.443,34.875
6,16.2,3332.615,34.875
7,17.2,3315.249,34.875
8,14.1,3002.124,34.875
9,17.0,3313.366,34.875
10,15.2,3298.915,34.875
11,15.2,3307.75,34.875
12,20.2,2167.629,34.875
13,21.2,3303.814,34.875
14,77.2,3294.901,34.875
15,37.4,3239.976,34.875
16,15.5,1465.841,34.875
17,43.0,3323.088,34.875
18,36.4,3298.475,34.875
19,12.0,3302.978,34.875
20,22.4,2290.239,34.875
21,22.4,2279.098,34.875
22,14.1,3301.39,34.875
23,20.4,2206.086,34.875
24,20.0,3312.778,34.875
25,48.0,3304.19,34.875
26,15.3,2738.269,34.875
27,21.4,3305.421,34.875
28,40.0,3294.133,34.875
29,16.3,3308.68,34.875
30,21.4,2210.504,34.875
31,17.2,3301.396,34.875
32,14.1,1936.483,34.875
33,20.2,2294.777,34.875
34,23.0,3299.728,34.875
35,19.8,3296.002,34.875
36,14.3,2087.588,34.875
37,12.1,3289.511,34.875
38,18.2,3298.33,34.875
39,14.1,3299.167,34.875
40,23.2,1956.05,34.875
41,13.1,2940.075,34.875
42,17.2,1876.838,34.875
43,12.2,3299.237,34.875
44,53.5,1769.502,34.875
45,44.3,3238.492,34.875
46,19.0,3046.0,34.875
47,21.4,2968.339,34.875
48,19.4,1464.527,34.875
49,14.1,3304.678,34.875
50,36.0,3293.355,34.875
51,15.3,3309.723,34.875
52,24.5,2299.246,34.875
53,18.0,2258.89,34.875
54,26.3,3297.054,34.875
55,60.0,2198.582,34.875
56,20.8,3303.677,34.875
57,7.1,3298.995,34.875
58,18.2,1867.586,34.875
59,61.0,3297.128,34.875
60,13.3,3299.567,34.875
61,12.2,3300.784,34.875
62,19.4,2203.942,34.875
63,12.2,3290.545,34.875
