Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,26.5,2046.227,34.0625
1,58.0,3228.838,34.0625
2,11.0,3006.84,34.0625
3,23.5,3288.739,34.0625
4,22.2,2567.851,34.0625
5,19.0,3298.587,34.0625
6,19.8,2519.069,34.0625
7,20.4,2448.124,34.0625
8,29.7,3307.952,34.0625
9,25.3,3282.528,34.0625
10,20.2,2572.849,34.0625
11,21.2,2376.718,34.0625
12,16.0,3309.563,34.0625
13,19.2,2395.035,34.0625
14,36.0,2550.603,34.0625
15,20.4,2449.683,34.0625
16,21.2,1469.194,34.0625
17,23.0,3299.76,34.0625
18,56.0,3264.689,34.0625
19,23.0,1743.197,34.0625
20,19.2,3299.555,34.0625
21,10.1,3300.603,34.0625
22,20.2,3301.965,34.0625
23,13.0,2526.619,34.0625
24,11.1,3306.279,34.0625
25,51.5,2675.613,34.0625
26,15.2,2197.917,34.0625
27,11.1,3300.241,34.0625
28,22.2,3298.522,34.0625
29,51.5,3303.135,34.0625
30,11.1,3302.298,34.0625
31,25.0,2941.043,34.0625
32,37.0,2115.385,34.0625
33,10.2,3036.395,34.0625
34,21.0,3208.12,34.0625
35,12.1,2958.899,34.0625
36,21.0,3223.598,34.0625
37,13.0,2981.293,34.0625
38,21.0,2998.065,34.0625
39,12.0,3302.458,34.0625
40,19.0,3300.667,34.0625
41,54.0,3239.27,34.0625
42,13.0,3283.704,34.0625
43,21.4,3300.897,34.0625
44,13.0,3295.811,34.0625
45,20.2,3300.084,34.0625
46,25.3,3299.824,34.0625
47,23.0,3302.422,34.0625
48,13.3,1466.414,34.0625
49,24.0,3301.464,34.0625
50,21.0,3303.435,34.0625
51,23.0,3296.835,34.0625
52,8.1,3293.353,34.0625
53,53.0,3261.708,34.0625
54,10.1,3301.396,34.0625
55,13.0,3298.487,34.0625
56,22.2,3285.853,34.0625
57,12.0,3291.597,34.0625
58,13.3,2199.973,34.0625
59,19.2,3295.72,34.0625
60,23.0,3286.049,34.0625
61,19.8,3308.735,34.0625
62,22.2,3300.126,34.0625
63,25.3,3294.751,34.0625
