Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,18.4,2705.855,33.75
1,21.0,2435.601,33.75
2,22.8,2595.428,33.75
3,13.1,2836.279,33.75
4,17.2,2912.499,33.75
5,21.0,2397.675,33.75
6,44.4,2941.553,33.75
7,17.0,2499.715,33.75
8,22.0,3193.639,33.75
9,18.2,2573.227,33.75
10,10.0,3021.381,33.75
11,22.2,3137.677,33.75
12,24.0,2798.018,33.75
13,25.5,2866.055,33.75
14,25.0,2454.585,33.75
15,28.6,2805.512,33.75
16,64.6,3251.161,33.75
17,26.0,2538.828,33.75
18,17.0,2673.125,33.75
19,20.2,2596.621,33.75
20,16.8,2999.223,33.75
21,18.0,2998.956,33.75
22,19.2,2649.293,33.75
23,51.0,3047.768,33.75
24,24.2,2675.751,33.75
25,19.2,2814.816,33.75
26,20.0,2473.611,33.75
27,17.0,2535.446,33.75
28,20.2,2657.699,33.75
29,17.2,2617.33,33.75
30,17.2,2918.387,33.75
31,19.0,2552.131,33.75
32,17.0,2435.07,33.75
33,21.0,2496.823,33.75
34,20.2,2654.378,33.75
35,16.8,2447.304,33.75
36,18.0,2694.71,33.75
37,20.0,2664.328,33.75
38,29.0,2969.345,33.75
39,20.0,2533.35,33.75
40,39.8,3147.816,33.75
41,29.0,2761.258,33.75
42,12.1,2500.801,33.75
43,86.1,3023.473,33.75
44,18.2,2565.367,33.75
45,21.0,2506.379,33.75
46,18.0,2445.615,33.75
47,27.0,2549.294,33.75
48,34.0,3139.051,33.75
49,18.0,2930.886,33.75
50,18.2,2425.207,33.75
51,18.2,3157.471,33.75
52,18.0,2814.559,33.75
53,62.0,3135.076,33.75
54,12.0,2690.513,33.75
55,15.0,2684.475,33.75
56,16.2,2469.901,33.75
57,16.0,2812.943,33.75
58,19.2,2650.501,33.75
59,16.0,2835.31,33.75
60,20.0,2888.617,33.75
61,20.0,2659.148,33.75
62,18.0,2620.688,33.75
63,4.0,2602.665,33.75
