Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,30.0,3130.09,34.5
1,37.6,2927.228,34.5
2,33.3,3016.273,34.5
3,73.3,3153.145,34.5
4,25.3,2706.532,34.5
5,23.8,2858.737,34.5
6,26.0,2619.626,34.5
7,18.8,2535.649,34.5
8,15.8,2573.188,34.5
9,24.2,2563.49,34.5
10,20.0,2445.643,34.5
11,24.2,2668.361,34.5
12,20.2,2694.813,34.5
13,20.2,2776.319,34.5
14,23.0,2540.524,34.5
15,17.8,2932.809,34.5
16,30.0,2321.753,34.5
17,26.3,2233.854,34.5
18,59.2,2884.592,34.5
19,21.8,2595.399,34.5
20,21.2,2974.361,34.5
21,26.0,2786.705,34.5
22,22.2,3037.491,34.5
23,21.0,2524.984,34.5
24,61.0,3142.26,34.5
25,24.0,2570.657,34.5
26,25.3,2895.677,34.5
27,21.2,2532.074,34.5
28,16.2,3172.528,34.5
29,47.5,3219.651,34.5
30,46.5,3050.866,34.5
31,27.0,2583.66,34.5
32,23.8,2901.26,34.5
33,55.0,3051.92,34.5
34,26.0,2884.691,34.5
35,12.1,2611.47,34.5
36,20.0,2845.543,34.5
37,19.2,2491.607,34.5
38,21.8,2522.098,34.5
39,27.3,2511.899,34.5
40,22.2,2466.264,34.5
41,18.0,2748.733,34.5
42,22.8,2412.29,34.5
43,24.8,2675.421,34.5
44,14.0,2958.904,34.5
45,15.2,2669.214,34.5
46,16.0,2929.978,34.5
47,22.4,2822.905,34.5
48,27.3,2330.348,34.5
49,22.2,2516.25,34.5
50,25.3,2497.132,34.5
51,38.5,2881.038,34.5
52,31.3,3172.472,34.5
53,19.0,2827.701,34.5
54,22.0,2728.608,34.5
55,21.2,2546.886,34.5
56,24.0,3089.864,34.5
57,20.8,2473.583,34.5
58,59.0,3033.371,34.5
59,26.5,2657.884,34.5
60,25.3,2695.356,34.5
61,15.8,3039.81,34.5
62,28.0,3172.581,34.5
63,24.5,2393.769,34.5
