Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,20.2,3302.648,34.9375
1,20.0,3310.648,34.9375
2,25.0,3314.558,34.9375
3,17.5,3302.958,34.9375
4,37.0,3297.374,34.9375
5,48.0,3305.712,34.9375
6,26.3,3301.742,34.9375
7,27.0,3299.936,34.9375
8,15.2,2350.606,34.9375
9,26.7,3138.384,34.9375
10,20.4,3307.841,34.9375
11,18.4,3312.773,34.9375
12,37.0,3299.424,34.9375
13,24.8,3299.663,34.9375
14,17.3,3240.762,34.9375
15,17.2,3299.519,34.9375
16,25.0,3266.028,34.9375
17,16.2,3297.84,34.9375
18,20.0,2850.362,34.9375
19,38.4,2533.792,34.9375
20,20.2,3295.258,34.9375
21,20.0,3305.43,34.9375
22,23.2,3300.678,34.9375
23,19.0,2314.659,34.9375
24,26.3,3306.354,34.9375
25,20.0,2405.146,34.9375
26,53.5,3307.687,34.9375
27,21.0,3294.372,34.9375
28,33.0,3300.002,34.9375
29,17.0,3304.461,34.9375
30,19.2,3308.026,34.9375
31,17.0,3304.107,34.9375
32,26.0,3295.751,34.9375
33,20.0,3308.338,34.9375
34,19.8,3292.314,34.9375
35,20.2,3300.084,34.9375
36,16.8,3295.627,34.9375
37,41.0,3250.512,34.9375
38,19.0,3298.146,34.9375
39,25.7,3294.511,34.9375
40,24.0,3305.421,34.9375
41,25.5,3292.084,34.9375
42,21.2,3297.429,34.9375
43,19.0,3300.238,34.9375
44,69.3,3244.34,34.9375
45,19.0,3290.539,34.9375
46,20.2,3276.62,34.9375
47,14.0,3294.406,34.9375
48,23.2,2253.184,34.9375
49,55.0,3299.615,34.9375
50,22.4,3300.031,34.9375
51,20.0,3298.877,34.9375
52,21.2,3298.846,34.9375
53,18.2,3294.582,34.9375
54,64.6,3285.383,34.9375
55,18.2,3291.388,34.9375
56,24.2,3302.026,34.9375
57,25.0,3301.171,34.9375
58,17.3,3299.346,34.9375
59,22.0,3299.832,34.9375
60,47.0,3288.098,34.9375
61,21.0,3309.344,34.9375
62,22.2,3299.422,34.9375
63,56.0,3303.322,34.9375
