Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,18.4,2733.505,34.625
1,28.6,2757.551,34.625
2,22.2,3114.511,34.625
3,12.0,2900.03,34.625
4,16.2,2828.471,34.625
5,18.0,2576.624,34.625
6,44.0,2846.22,34.625
7,32.0,2703.664,34.625
8,18.2,2508.446,34.625
9,8.0,3177.307,34.625
10,18.2,2746.123,34.625
11,16.2,2849.352,34.625
12,15.7,2557.276,34.625
13,9.0,2587.843,34.625
14,18.0,2748.991,34.625
15,17.0,2382.599,34.625
16,23.0,3030.076,34.625
17,29.0,3009.877,34.625
18,17.2,2468.016,34.625
19,23.0,2375.12,34.625
20,67.7,3060.999,34.625
21,19.8,2640.756,34.625
22,12.1,2860.017,34.625
23,48.0,3151.478,34.625
24,13.1,2566.043,34.625
25,10.0,2813.759,34.625
26,16.0,2398.818,34.625
27,13.1,2636.734,34.625
28,12.9,3176.269,34.625
29,13.1,2448.946,34.625
30,59.4,3188.632,34.625
31,13.0,2728.936,34.625
32,30.3,2759.424,34.625
33,15.2,2492.817,34.625
34,37.0,3193.336,34.625
35,20.0,2751.633,34.625
36,8.1,2660.68,34.625
37,15.8,2814.274,34.625
38,15.8,2604.019,34.625
39,12.0,2522.083,34.625
40,13.0,2538.553,34.625
41,81.4,3115.615,34.625
42,12.1,2598.517,34.625
43,15.0,2865.181,34.625
44,16.2,2530.331,34.625
45,13.1,2622.237,34.625
46,11.0,2917.199,34.625
47,12.1,2423.699,34.625
48,11.0,3048.255,34.625
49,37.0,2944.019,34.625
50,15.0,2423.127,34.625
51,14.1,2328.117,34.625
52,2.0,3052.014,34.625
53,9.1,2726.271,34.625
54,9.0,2673.652,34.625
55,8.1,3105.987,34.625
56,53.0,2919.564,34.625
57,21.0,2924.331,34.625
58,14.3,2448.629,34.625
59,22.0,2567.922,34.625
60,10.0,2889.203,34.625
61,13.0,2323.963,34.625
62,19.8,3090.031,34.625
63,14.9,2836.158,34.625
