Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,19.2,2576.44,34.9375
1,15.8,1820.507,34.9375
2,17.0,1746.893,34.9375
3,15.0,1745.67,34.9375
4,9.0,3224.428,34.9375
5,15.8,3183.437,34.9375
6,22.0,2506.037,34.9375
7,11.0,1748.849,34.9375
8,66.3,3219.16,34.9375
9,25.5,3084.297,34.9375
10,39.4,1997.242,34.9375
11,15.8,1568.949,34.9375
12,11.0,1758.915,34.9375
13,11.1,1763.095,34.9375
14,25.3,1761.033,34.9375
15,11.0,2123.148,34.9375
16,8.2,3299.82,34.9375
17,11.1,1466.714,34.9375
18,13.9,3117.413,34.9375
19,12.0,1653.095,34.9375
20,9.1,3306.771,34.9375
21,16.0,3296.613,34.9375
22,9.0,1470.252,34.9375
23,14.1,3302.55,34.9375
24,44.0,3229.419,34.9375
25,1.0,1463.627,34.9375
26,11.0,3311.647,34.9375
27,10.0,3233.774,34.9375
28,61.2,3313.805,34.9375
29,10.2,1620.283,34.9375
30,11.0,3287.554,34.9375
31,11.1,1611.914,34.9375
32,19.8,3164.573,34.9375
33,23.0,2111.417,34.9375
34,18.8,2220.561,34.9375
35,29.0,2874.224,34.9375
36,11.0,3168.768,34.9375
37,12.1,2506.82,34.9375
38,10.0,3292.292,34.9375
39,8.1,2129.658,34.9375
40,8.9,3290.111,34.9375
41,13.0,3192.802,34.9375
42,11.1,2198.338,34.9375
43,8.1,2282.821,34.9375
44,9.0,2249.953,34.9375
45,21.0,1629.407,34.9375
46,22.2,1611.565,34.9375
47,14.1,2440.69,34.9375
48,12.0,2590.015,34.9375
49,54.5,1458.001,34.9375
50,10.0,3303.811,34.9375
51,11.1,1585.457,34.9375
52,9.1,3289.703,34.9375
53,4.0,3307.203,34.9375
54,11.1,1466.679,34.9375
55,9.0,3300.067,34.9375
56,5.0,2906.434,34.9375
57,4.0,1385.002,34.9375
58,9.1,3305.055,34.9375
59,7.1,3308.468,34.9375
60,18.8,3249.03,34.9375
61,36.0,1557.46,34.9375
62,7.1,3293.54,34.9375
63,5.0,2616.346,34.9375
