Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,24.2,3299.831,34.0
1,82.2,3280.128,34.0
2,18.2,3297.498,34.0
3,22.0,3299.831,34.0
4,14.1,3299.933,34.0
5,22.4,3296.75,34.0
6,18.8,1411.298,34.0
7,17.2,2738.782,34.0
8,51.0,3295.49,34.0
9,25.7,3295.758,34.0
10,29.3,3298.745,34.0
11,43.4,2838.368,34.0
12,25.3,3299.066,34.0
13,40.4,3300.095,34.0
14,24.2,3291.496,34.0
15,25.5,2810.108,34.0
16,22.4,3292.547,34.0
17,21.2,2206.164,34.0
18,30.3,2739.515,34.0
19,26.7,2747.334,34.0
20,16.2,3300.08,34.0
21,26.0,3298.031,34.0
22,18.2,2804.64,34.0
23,16.2,3292.761,34.0
24,19.2,2356.946,34.0
25,22.2,3297.182,34.0
26,36.0,3297.179,34.0
27,13.0,3297.189,34.0
28,18.0,3296.58,34.0
29,10.0,3302.573,34.0
30,20.2,2863.532,34.0
31,44.0,3296.213,34.0
32,26.3,3176.418,34.0
33,21.2,3294.98,34.0
34,30.0,3195.603,34.0
35,25.3,3297.015,34.0
36,23.0,3293.442,34.0
37,17.0,3293.47,34.0
38,27.0,2255.876,34.0
39,22.4,2925.017,34.0
40,35.3,3297.048,34.0
41,32.0,3277.478,34.0
42,34.0,3296.904,34.0
43,36.4,2419.527,34.0
44,22.2,3294.012,34.0
45,18.0,3295.046,34.0
46,19.0,3290.259,34.0
47,20.0,2810.448,34.0
48,22.0,3296.5,34.0
49,30.6,2199.044,34.0
50,33.3,2948.106,34.0
51,15.0,2572.996,34.0
52,20.8,3299.91,34.0
53,5.0,3299.782,34.0
54,19.8,2377.209,34.0
55,17.0,2506.251,34.0
56,16.2,2357.314,34.0
57,27.6,2502.069,34.0
58,15.0,3294.605,34.0
59,19.8,3300.08,34.0
60,47.0,3288.502,34.0
61,12.1,3297.269,34.0
62,6.9,2223.063,34.0
63,36.4,3291.772,34.0
