Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,22.8,3254.864,34.25
1,70.7,3299.305,34.25
2,23.0,3297.517,34.25
3,29.0,3296.881,34.25
4,25.0,3129.084,34.25
5,18.0,2233.128,34.25
6,50.5,3271.527,34.25
7,11.0,3291.832,34.25
8,17.8,3281.406,34.25
9,12.0,3292.138,34.25
10,17.8,3129.598,34.25
11,15.0,3270.123,34.25
12,23.5,3294.71,34.25
13,5.1,2353.631,34.25
14,21.8,2088.274,34.25
15,20.2,2293.589,34.25
16,12.9,3265.431,34.25
17,27.7,3293.629,34.25
18,7.9,3300.296,34.25
19,49.0,3297.017,34.25
20,37.6,3296.607,34.25
21,59.6,3299.782,34.25
22,16.0,3294.947,34.25
23,19.2,2355.462,34.25
24,55.4,3297.642,34.25
25,18.8,3308.285,34.25
26,82.0,2229.96,34.25
27,20.0,3307.323,34.25
28,16.8,3299.83,34.25
29,13.0,3296.893,34.25
30,15.2,3311.492,34.25
31,11.0,1851.832,34.25
32,19.0,3297.287,34.25
33,29.3,3268.277,34.25
34,29.7,3297.338,34.25
35,28.3,3297.335,34.25
36,16.0,3150.81,34.25
37,23.8,3297.088,34.25
38,20.0,3280.068,34.25
39,11.9,2029.835,34.25
40,20.0,2904.241,34.25
41,23.8,3292.541,34.25
42,18.0,2871.306,34.25
43,11.9,3278.429,34.25
44,16.0,2927.852,34.25
45,17.0,2865.252,34.25
46,17.8,3296.876,34.25
47,18.0,2840.159,34.25
48,15.0,3297.515,34.25
49,21.8,3300.318,34.25
50,34.0,3300.084,34.25
51,18.8,3299.573,34.25
52,19.0,3298.957,34.25
53,12.1,3299.785,34.25
54,13.0,3294.936,34.25
55,19.0,3081.031,34.25
56,13.9,3287.789,34.25
57,8.0,3297.477,34.25
58,9.1,2879.067,34.25
59,12.0,3297.482,34.25
60,18.0,3297.637,34.25
61,11.1,3296.885,34.25
62,11.9,3295.024,34.25
63,15.8,2228.261,34.25
