Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,17.3,1773.885,35.0625
1,27.8,3262.05,35.0625
2,35.0,3265.637,35.0625
3,34.0,1626.917,35.0625
4,19.0,1624.162,35.0625
5,55.0,2423.955,35.0625
6,21.8,3310.656,35.0625
7,22.0,3305.174,35.0625
8,22.8,3271.38,35.0625
9,26.7,2134.226,35.0625
10,21.8,1714.948,35.0625
11,17.2,2465.946,35.0625
12,30.7,1758.308,35.0625
13,21.2,1757.837,35.0625
14,18.2,1766.318,35.0625
15,55.0,1761.303,35.0625
16,22.0,1992.259,35.0625
17,22.8,1594.267,35.0625
18,37.6,3263.617,35.0625
19,11.0,3294.292,35.0625
20,48.5,2255.884,35.0625
21,44.0,3313.517,35.0625
22,16.0,2040.915,35.0625
23,19.0,2674.03,35.0625
24,17.2,2355.755,35.0625
25,22.2,2288.544,35.0625
26,22.0,3224.726,35.0625
27,22.0,2450.634,35.0625
28,24.0,3300.083,35.0625
29,49.5,3259.29,35.0625
30,27.6,2319.036,35.0625
31,15.2,2353.961,35.0625
32,17.8,1872.204,35.0625
33,14.1,3297.154,35.0625
34,20.8,3274.171,35.0625
35,36.6,1522.239,35.0625
36,26.0,3209.448,35.0625
37,27.7,2423.752,35.0625
38,25.7,3295.269,35.0625
39,21.8,3298.969,35.0625
40,43.9,3273.612,35.0625
41,24.0,2193.323,35.0625
42,18.2,1715.294,35.0625
43,22.2,2465.777,35.0625
44,16.0,1758.073,35.0625
45,18.2,1757.69,35.0625
46,25.0,1766.098,35.0625
47,14.0,1761.267,35.0625
48,24.2,2272.978,35.0625
49,23.5,1441.515,35.0625
50,15.0,3295.331,35.0625
51,21.0,3232.968,35.0625
52,12.9,2298.339,35.0625
53,12.0,3307.107,35.0625
54,76.0,1937.769,35.0625
55,4.0,2834.302,35.0625
56,15.2,3286.941,35.0625
57,26.0,1653.099,35.0625
58,23.0,2434.674,35.0625
59,23.8,3298.868,35.0625
60,64.4,3275.258,35.0625
61,22.8,3260.427,35.0625
62,19.0,1651.78,35.0625
63,27.3,2353.654,35.0625
