Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,21.2,1493.809,33.25
1,20.8,1801.143,33.25
2,19.0,1466.092,33.25
3,21.0,3300.084,33.25
4,18.4,2112.413,33.25
5,17.0,2268.71,33.25
6,19.0,1427.953,33.25
7,17.8,1820.453,33.25
8,15.0,3300.106,33.25
9,18.0,1466.688,33.25
10,13.0,1806.893,33.25
11,17.0,3103.084,33.25
12,12.1,1801.013,33.25
13,15.8,1798.442,33.25
14,56.4,1794.788,33.25
15,50.0,1505.126,33.25
16,20.2,1499.624,33.25
17,19.8,1798.518,33.25
18,25.5,2400.058,33.25
19,15.2,1371.177,33.25
20,47.5,1648.79,33.25
21,37.0,3308.036,33.25
22,18.6,1648.419,33.25
23,55.4,3298.688,33.25
24,19.2,2300.059,33.25
25,54.0,1706.9,33.25
26,19.0,3298.804,33.25
27,15.8,1466.36,33.25
28,18.0,1467.136,33.25
29,34.7,3296.968,33.25
30,18.2,3310.398,33.25
31,15.0,1464.337,33.25
32,17.8,1482.064,33.25
33,20.8,1799.615,33.25
34,13.9,1465.568,33.25
35,20.0,3300.488,33.25
36,19.0,1599.523,33.25
37,17.0,2393.562,33.25
38,19.8,1358.293,33.25
39,18.8,2349.053,33.25
40,21.8,3279.055,33.25
41,13.0,1454.566,33.25
42,19.8,1730.881,33.25
43,15.0,2043.138,33.25
44,17.8,1627.473,33.25
45,12.9,1611.891,33.25
46,19.6,1625.7,33.25
47,12.2,1347.302,33.25
48,16.8,1499.773,33.25
49,14.0,1800.735,33.25
50,14.0,2398.951,33.25
51,15.8,1370.92,33.25
52,18.0,1646.68,33.25
53,43.0,3296.969,33.25
54,24.0,1649.374,33.25
55,34.0,3299.974,33.25
56,20.8,2420.974,33.25
57,15.0,1711.437,33.25
58,20.0,3294.991,33.25
59,18.6,1466.114,33.25
60,15.8,1466.565,33.25
61,22.5,3298.396,33.25
62,51.0,3293.886,33.25
63,21.0,1465.74,33.25
