Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,16.2,2532.064,35.125
1,16.2,2562.528,35.125
2,20.8,3183.237,35.125
3,14.1,2642.983,35.125
4,33.7,3089.03,35.125
5,47.0,2996.986,35.125
6,17.2,2689.705,35.125
7,22.2,2752.241,35.125
8,20.2,2869.047,35.125
9,17.0,2505.85,35.125
10,22.2,2711.629,35.125
11,23.2,2558.39,35.125
12,22.0,2864.758,35.125
13,21.0,2715.328,35.125
14,24.0,2574.621,35.125
15,62.9,3256.714,35.125
16,55.6,2929.424,35.125
17,24.8,2870.773,35.125
18,23.5,2907.687,35.125
19,19.2,2571.876,35.125
20,16.2,3151.293,35.125
21,19.2,2883.796,35.125
22,44.4,2876.831,35.125
23,18.2,2816.224,35.125
24,16.8,2681.932,35.125
25,22.0,3003.108,35.125
26,25.0,3059.343,35.125
27,17.0,2686.192,35.125
28,16.0,2459.131,35.125
29,17.2,2861.868,35.125
30,21.4,2984.226,35.125
31,18.0,2630.226,35.125
32,21.2,2408.884,35.125
33,20.2,2537.878,35.125
34,80.0,3067.38,35.125
35,21.8,2708.838,35.125
36,21.6,2851.814,35.125
37,51.5,3025.838,35.125
38,18.0,2690.237,35.125
39,16.2,2777.941,35.125
40,19.2,2862.383,35.125
41,16.2,2474.579,35.125
42,26.0,2671.631,35.125
43,23.2,2811.524,35.125
44,15.0,2831.265,35.125
45,19.0,2638.615,35.125
46,17.0,2569.741,35.125
47,49.5,3275.238,35.125
48,27.0,2622.728,35.125
49,18.2,2602.643,35.125
50,24.0,2960.047,35.125
51,21.4,2699.324,35.125
52,20.0,2831.107,35.125
53,50.0,2931.98,35.125
54,20.0,2675.903,35.125
55,19.2,2820.842,35.125
56,21.4,2802.525,35.125
57,64.0,3057.376,35.125
58,41.0,3072.169,35.125
59,19.0,2807.816,35.125
60,19.0,2516.745,35.125
61,24.0,2862.87,35.125
62,17.8,2882.037,35.125
63,20.2,2626.286,35.125
