Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,14.6,1754.684,34.0625
1,26.8,3295.956,34.0625
2,24.5,1696.457,34.0625
3,29.6,3296.267,34.0625
4,29.0,2476.349,34.0625
5,37.8,1617.473,34.0625
6,27.3,2940.836,34.0625
7,46.4,2449.415,34.0625
8,46.5,2699.771,34.0625
9,54.5,3291.45,34.0625
10,29.6,3284.64,34.0625
11,23.7,1896.143,34.0625
12,32.7,3294.729,34.0625
13,30.6,2287.332,34.0625
14,29.6,2495.626,34.0625
15,36.4,3119.737,34.0625
16,28.9,2494.349,34.0625
17,28.3,2374.629,34.0625
18,23.7,2198.308,34.0625
19,16.3,3299.897,34.0625
20,23.7,2199.187,34.0625
21,29.0,3308.834,34.0625
22,20.6,3313.251,34.0625
23,21.6,2473.765,34.0625
24,68.7,1616.592,34.0625
25,25.5,2460.822,34.0625
26,20.6,2997.019,34.0625
27,18.6,2930.179,34.0625
28,18.4,3290.896,34.0625
29,15.6,2340.11,34.0625
30,20.2,3295.329,34.0625
31,23.7,1471.292,34.0625
32,31.6,1782.851,34.0625
33,17.5,3299.974,34.0625
34,29.3,1706.952,34.0625
35,25.8,3299.294,34.0625
36,45.9,2725.267,34.0625
37,29.2,2725.636,34.0625
38,31.6,3027.087,34.0625
39,49.5,2411.733,34.0625
40,32.3,2757.276,34.0625
41,27.0,3299.782,34.0625
42,30.6,3295.229,34.0625
43,28.3,1906.016,34.0625
44,20.4,3301.156,34.0625
45,28.3,2287.113,34.0625
46,35.1,2571.088,34.0625
47,24.5,3122.351,34.0625
48,22.4,2528.106,34.0625
49,31.6,2374.108,34.0625
50,77.8,2196.87,34.0625
51,26.3,3296.254,34.0625
52,29.6,2193.15,34.0625
53,51.5,3298.72,34.0625
54,37.0,3296.346,34.0625
55,22.7,2379.467,34.0625
56,26.0,2829.942,34.0625
57,16.3,2440.915,34.0625
58,23.7,2471.49,34.0625
59,23.5,2608.774,34.0625
60,16.5,3294.379,34.0625
61,28.1,2991.911,34.0625
62,78.0,3297.267,34.0625
63,17.7,1465.683,34.0625
