Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,24.2,3188.415,35.9375
1,26.3,3275.124,35.9375
2,33.0,3271.422,35.9375
3,26.0,3153.427,35.9375
4,23.5,3281.698,35.9375
5,27.6,2218.804,35.9375
6,26.3,3223.768,35.9375
7,22.4,2294.777,35.9375
8,20.2,3279.821,35.9375
9,24.0,3018.498,35.9375
10,27.3,2395.378,35.9375
11,42.9,2529.965,35.9375
12,94.0,3275.041,35.9375
13,25.3,3223.593,35.9375
14,25.5,3300.127,35.9375
15,26.0,3223.996,35.9375
16,25.8,3133.849,35.9375
17,22.7,2927.445,35.9375
18,48.5,3113.92,35.9375
19,23.8,3114.205,35.9375
20,50.5,3300.012,35.9375
21,22.2,3299.229,35.9375
22,31.0,3298.776,35.9375
23,25.3,3119.098,35.9375
24,67.7,3289.833,35.9375
25,25.7,3294.423,35.9375
26,31.7,3292.175,35.9375
27,30.7,3298.386,35.9375
28,55.6,3084.019,35.9375
29,28.0,3297.876,35.9375
30,53.0,3296.896,35.9375
31,33.3,3295.566,35.9375
32,26.3,3233.257,35.9375
33,26.0,3284.046,35.9375
34,25.3,3272.633,35.9375
35,60.0,3195.533,35.9375
36,26.0,3278.215,35.9375
37,24.0,2696.335,35.9375
38,23.0,3221.335,35.9375
39,18.2,2350.425,35.9375
40,32.7,3280.22,35.9375
41,23.5,3283.058,35.9375
42,25.7,2790.173,35.9375
43,23.5,2281.173,35.9375
44,29.3,3274.889,35.9375
45,25.5,3229.389,35.9375
46,23.8,3284.933,35.9375
47,22.4,3228.638,35.9375
48,26.0,3295.649,35.9375
49,30.7,2537.303,35.9375
50,24.2,3123.432,35.9375
51,23.2,3218.524,35.9375
52,27.0,3299.249,35.9375
53,25.0,3300.019,35.9375
54,23.2,3128.588,35.9375
55,23.2,3129.065,35.9375
56,30.0,3296.411,35.9375
57,31.0,3297.416,35.9375
58,23.2,3295.082,35.9375
59,35.0,3297.636,35.9375
60,29.0,3091.793,35.9375
61,59.0,3296.158,35.9375
62,27.7,3296.255,35.9375
63,24.0,3296.02,35.9375
