Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,13.0,1462.428,34.1875
1,20.0,3286.199,34.1875
2,22.2,3298.14,34.1875
3,14.0,1647.347,34.1875
4,11.1,2169.41,34.1875
5,13.9,2920.472,34.1875
6,24.2,2287.353,34.1875
7,24.2,3294.092,34.1875
8,26.8,3294.275,34.1875
9,8.0,1465.541,34.1875
10,6.0,3300.011,34.1875
11,24.5,2200.057,34.1875
12,18.8,2197.667,34.1875
13,94.0,3293.96,34.1875
14,5.9,1648.553,34.1875
15,16.0,3298.032,34.1875
16,25.0,1987.983,34.1875
17,23.0,3284.468,34.1875
18,6.1,3300.084,34.1875
19,58.6,1469.443,34.1875
20,20.2,3295.745,34.1875
21,12.0,1465.464,34.1875
22,44.0,3294.111,34.1875
23,10.9,3304.822,34.1875
24,16.8,3287.193,34.1875
25,13.9,1466.909,34.1875
26,7.1,2837.951,34.1875
27,20.8,1949.611,34.1875
28,4.0,3304.221,34.1875
29,20.2,3286.697,34.1875
30,12.1,3286.961,34.1875
31,15.0,3283.65,34.1875
32,12.0,1430.519,34.1875
33,20.0,3293.859,34.1875
34,17.6,3015.823,34.1875
35,12.0,1935.526,34.1875
36,20.4,1567.138,34.1875
37,20.0,2638.186,34.1875
38,20.0,2301.474,34.1875
39,24.2,3281.311,34.1875
40,11.2,3284.782,34.1875
41,12.9,1471.069,34.1875
42,22.0,3299.962,34.1875
43,11.1,2225.969,34.1875
44,29.0,2192.945,34.1875
45,9.9,3300.075,34.1875
46,8.2,2110.699,34.1875
47,86.0,3288.027,34.1875
48,21.0,2085.254,34.1875
49,20.0,3284.288,34.1875
50,21.0,3105.215,34.1875
51,45.5,1466.5,34.1875
52,11.0,3303.645,34.1875
53,13.0,1465.731,34.1875
54,9.9,3303.89,34.1875
55,16.2,3284.136,34.1875
56,13.0,3294.189,34.1875
57,12.1,1464.553,34.1875
58,21.8,2387.902,34.1875
59,23.8,2117.024,34.1875
60,18.0,3286.681,34.1875
61,19.4,3286.694,34.1875
62,55.0,3302.073,34.1875
63,24.8,3286.801,34.1875
