Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,17.2,3030.261,36.375
1,29.0,2868.316,36.375
2,28.7,2706.399,36.375
3,14.1,2742.5,36.375
4,15.3,3027.149,36.375
5,27.0,2656.298,36.375
6,21.2,2719.749,36.375
7,23.0,2605.978,36.375
8,21.0,2556.213,36.375
9,16.3,3131.753,36.375
10,67.6,2977.581,36.375
11,42.4,3209.997,36.375
12,28.0,2503.487,36.375
13,19.8,2431.849,36.375
14,22.0,2678.571,36.375
15,15.8,2454.977,36.375
16,23.0,2721.94,36.375
17,4.0,2550.685,36.375
18,19.2,2343.741,36.375
19,19.0,2535.629,36.375
20,12.1,2935.404,36.375
21,21.2,2821.031,36.375
22,18.0,3217.842,36.375
23,37.5,2685.607,36.375
24,20.0,2351.43,36.375
25,11.0,2426.047,36.375
26,15.0,2296.169,36.375
27,20.0,2658.259,36.375
28,62.0,3205.165,36.375
29,11.8,2759.318,36.375
30,8.0,2966.761,36.375
31,15.8,2691.457,36.375
32,74.0,3012.244,36.375
33,21.2,2662.822,36.375
34,22.5,2594.701,36.375
35,35.6,2706.367,36.375
36,19.8,2709.94,36.375
37,28.7,2742.901,36.375
38,25.0,2595.44,36.375
39,18.2,2581.236,36.375
40,28.0,2406.245,36.375
41,7.1,2861.979,36.375
42,21.8,2655.681,36.375
43,15.7,3123.346,36.375
44,14.9,2562.859,36.375
45,19.0,2432.918,36.375
46,33.7,2769.449,36.375
47,21.0,2604.656,36.375
48,46.0,3171.666,36.375
49,20.0,2466.344,36.375
50,24.0,2460.859,36.375
51,16.0,3070.527,36.375
52,19.6,2682.643,36.375
53,15.8,2745.969,36.375
54,21.0,3044.378,36.375
55,11.1,2658.514,36.375
56,17.8,2803.109,36.375
57,49.0,3271.378,36.375
58,15.0,2615.368,36.375
59,58.0,2959.377,36.375
60,14.1,3098.613,36.375
61,5.0,2949.47,36.375
62,15.8,2773.46,36.375
63,26.0,3265.552,36.375
