Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,33.7,3296.995,35.875
1,22.2,3298.986,35.875
2,63.6,3286.047,35.875
3,26.5,2213.068,35.875
4,22.8,2545.475,35.875
5,37.4,3297.705,35.875
6,20.0,2139.395,35.875
7,32.0,3268.531,35.875
8,20.0,1891.421,35.875
9,23.0,3294.551,35.875
10,14.1,2728.725,35.875
11,17.8,1892.573,35.875
12,8.2,3292.924,35.875
13,23.0,3261.987,35.875
14,24.0,1914.815,35.875
15,29.7,1899.563,35.875
16,70.7,1571.161,35.875
17,37.4,2520.214,35.875
18,19.2,2246.332,35.875
19,16.2,2903.394,35.875
20,20.0,2749.806,35.875
21,22.4,2830.648,35.875
22,51.5,2201.793,35.875
23,27.4,3291.376,35.875
24,8.0,1687.021,35.875
25,20.6,2395.626,35.875
26,17.0,1878.506,35.875
27,12.0,2371.062,35.875
28,23.5,2398.403,35.875
29,20.8,1403.126,35.875
30,52.5,3288.142,35.875
31,16.2,3299.146,35.875
32,22.4,3299.784,35.875
33,22.0,3298.98,35.875
34,26.7,3103.936,35.875
35,10.0,2090.996,35.875
36,33.0,3299.247,35.875
37,34.3,3299.765,35.875
38,24.0,1957.573,35.875
39,16.2,3287.341,35.875
40,10.9,1576.108,35.875
41,24.2,3294.434,35.875
42,17.2,3299.259,35.875
43,39.4,1577.139,35.875
44,21.2,3289.037,35.875
45,20.0,3295.274,35.875
46,24.5,1916.348,35.875
47,11.0,2740.833,35.875
48,24.7,1947.749,35.875
49,17.3,1482.137,35.875
50,40.4,1863.413,35.875
51,35.7,2397.882,35.875
52,24.2,2195.36,35.875
53,20.2,2398.084,35.875
54,58.4,2198.456,35.875
55,25.3,3300.076,35.875
56,3.0,1677.958,35.875
57,3.1,2088.748,35.875
58,28.3,1506.276,35.875
59,19.6,1894.74,35.875
60,31.6,2765.686,35.875
61,27.7,1417.742,35.875
62,22.2,3300.076,35.875
63,43.4,3299.043,35.875
