Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,10.1,3151.849,33.1875
1,24.2,1973.631,33.1875
2,27.7,3300.122,33.1875
3,28.0,3238.645,33.1875
4,14.1,2399.786,33.1875
5,27.0,1468.684,33.1875
6,26.3,2039.908,33.1875
7,19.6,2224.473,33.1875
8,27.7,2398.266,33.1875
9,26.7,1514.019,33.1875
10,75.0,1409.505,33.1875
11,14.1,2690.009,33.1875
12,11.1,2386.853,33.1875
13,20.0,3174.789,33.1875
14,26.3,2070.715,33.1875
15,24.5,2093.739,33.1875
16,16.5,2229.541,33.1875
17,25.3,3299.803,33.1875
18,19.2,1559.542,33.1875
19,46.0,2319.169,33.1875
20,14.0,3299.966,33.1875
21,26.3,3250.705,33.1875
22,14.0,3251.435,33.1875
23,39.4,2039.359,33.1875
24,14.1,3300.143,33.1875
25,16.8,2232.499,33.1875
26,23.2,3310.348,33.1875
27,21.2,1866.566,33.1875
28,29.0,3293.427,33.1875
29,39.6,3300.134,33.1875
30,30.0,2082.708,33.1875
31,18.2,2757.443,33.1875
32,17.6,2395.689,33.1875
33,13.7,2268.617,33.1875
34,25.0,3297.369,33.1875
35,12.0,3300.032,33.1875
36,20.0,2399.87,33.1875
37,6.1,2274.68,33.1875
38,6.1,2269.706,33.1875
39,13.1,2008.581,33.1875
40,14.0,2398.337,33.1875
41,19.8,2276.165,33.1875
42,21.0,1413.69,33.1875
43,14.1,2378.269,33.1875
44,17.0,2386.424,33.1875
45,21.8,2287.809,33.1875
46,25.7,2272.22,33.1875
47,30.7,2275.276,33.1875
48,9.0,2230.147,33.1875
49,54.0,3300.058,33.1875
50,12.1,1856.955,33.1875
51,11.9,2296.071,33.1875
52,6.1,3301.403,33.1875
53,23.2,3299.68,33.1875
54,25.3,3296.38,33.1875
55,7.9,2192.245,33.1875
56,0.0,3293.353,33.1875
57,57.6,2036.795,33.1875
58,8.0,3031.987,33.1875
59,17.2,2286.665,33.1875
60,55.6,2726.094,33.1875
61,24.0,3302.096,33.1875
62,13.0,2201.406,33.1875
63,20.0,2902.061,33.1875
