Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,15.5,2806.835,35.875
1,14.1,2781.662,35.875
2,18.4,2614.188,35.875
3,61.0,3095.858,35.875
4,64.4,3219.91,35.875
5,43.4,2900.232,35.875
6,17.0,2532.493,35.875
7,14.1,2639.502,35.875
8,16.2,2713.435,35.875
9,13.9,2834.496,35.875
10,17.3,2620.491,35.875
11,14.3,2460.312,35.875
12,16.2,2457.557,35.875
13,17.2,2509.266,35.875
14,19.0,2807.761,35.875
15,14.0,2951.411,35.875
16,47.5,2806.526,35.875
17,14.0,2337.409,35.875
18,67.7,3031.225,35.875
19,18.0,2262.781,35.875
20,23.8,2882.593,35.875
21,34.7,2824.127,35.875
22,20.4,2595.072,35.875
23,18.0,2359.329,35.875
24,15.2,3169.189,35.875
25,14.0,2585.851,35.875
26,18.0,2295.417,35.875
27,22.5,2487.472,35.875
28,25.3,2807.97,35.875
29,98.0,3191.473,35.875
30,15.2,2777.404,35.875
31,21.2,3039.801,35.875
32,16.2,2523.622,35.875
33,14.0,2608.682,35.875
34,16.2,2588.171,35.875
35,47.0,3103.413,35.875
36,18.2,3138.259,35.875
37,14.0,2400.089,35.875
38,14.0,2532.045,35.875
39,13.1,2459.181,35.875
40,15.2,2307.095,35.875
41,13.0,2511.202,35.875
42,17.2,2459.486,35.875
43,14.1,2463.565,35.875
44,16.0,2692.224,35.875
45,12.2,2766.004,35.875
46,3.0,2464.993,35.875
47,13.0,3142.445,35.875
48,14.1,2390.228,35.875
49,17.0,2586.963,35.875
50,16.2,2910.234,35.875
51,14.1,2327.607,35.875
52,29.0,2993.13,35.875
53,21.0,2614.89,35.875
54,17.0,2656.413,35.875
55,19.0,2398.169,35.875
56,48.5,3167.714,35.875
57,17.3,2746.663,35.875
58,16.0,2483.088,35.875
59,14.3,2547.782,35.875
60,14.1,2673.814,35.875
61,16.2,3178.405,35.875
62,18.2,3057.063,35.875
63,15.2,2951.777,35.875
