Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,14.1,2258.903,35.875
1,17.3,2653.318,35.875
2,15.3,2666.135,35.875
3,15.3,3177.816,35.875
4,14.1,3158.459,35.875
5,15.0,2823.774,35.875
6,25.7,2943.605,35.875
7,12.1,3296.751,35.875
8,17.2,3298.327,35.875
9,33.3,2569.426,35.875
10,68.9,2916.949,35.875
11,15.0,3222.525,35.875
12,17.3,2308.321,35.875
13,17.3,2294.374,35.875
14,44.0,2331.607,35.875
15,19.2,2800.703,35.875
16,14.0,2368.695,35.875
17,14.9,2113.185,35.875
18,11.0,1512.757,35.875
19,19.2,2100.363,35.875
20,28.0,3295.098,35.875
21,14.0,2034.117,35.875
22,47.5,1647.157,35.875
23,12.9,3313.973,35.875
24,77.0,3294.54,35.875
25,21.8,3311.196,35.875
26,19.2,2080.414,35.875
27,14.0,2363.027,35.875
28,44.1,2104.24,35.875
29,5.1,2267.481,35.875
30,14.0,2799.69,35.875
31,23.0,3296.805,35.875
32,18.2,2175.476,35.875
33,19.2,2600.297,35.875
34,11.0,2915.368,35.875
35,20.0,2755.855,35.875
36,15.0,3118.243,35.875
37,19.0,2519.657,35.875
38,12.9,2852.333,35.875
39,65.0,3278.567,35.875
40,21.8,3295.862,35.875
41,17.2,2517.405,35.875
42,17.3,3297.605,35.875
43,21.2,2017.99,35.875
44,17.2,2205.702,35.875
45,20.8,1626.503,35.875
46,16.8,2126.637,35.875
47,23.8,2750.318,35.875
48,18.2,2171.061,35.875
49,16.0,2318.881,35.875
50,18.8,2124.868,35.875
51,12.0,1514.853,35.875
52,19.0,3296.959,35.875
53,13.9,1656.418,35.875
54,12.0,2147.076,35.875
55,63.0,3292.174,35.875
56,6.1,3298.518,35.875
57,13.0,3294.253,35.875
58,8.0,1648.001,35.875
59,19.0,2403.215,35.875
60,11.0,2344.452,35.875
61,19.8,2131.65,35.875
62,34.0,2608.89,35.875
63,46.5,3299.018,35.875
