Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,31.3,2371.467,35.625
1,26.3,2714.429,35.625
2,46.0,2855.475,35.625
3,39.0,2650.137,35.625
4,21.2,2631.865,35.625
5,22.2,2793.194,35.625
6,45.9,2965.248,35.625
7,39.0,3164.9,35.625
8,79.0,3098.197,35.625
9,24.5,2557.162,35.625
10,21.4,3088.41,35.625
11,29.7,2646.695,35.625
12,27.0,2673.335,35.625
13,24.8,2783.143,35.625
14,24.5,2807.922,35.625
15,30.0,2486.123,35.625
16,58.0,3181.378,35.625
17,30.7,2494.338,35.625
18,24.0,2485.325,35.625
19,26.0,2438.271,35.625
20,23.2,2593.354,35.625
21,25.0,2739.691,35.625
22,28.3,2776.225,35.625
23,42.0,3077.39,35.625
24,18.4,2570.114,35.625
25,14.1,3123.706,35.625
26,57.6,3160.961,35.625
27,28.0,2369.841,35.625
28,23.0,2832.218,35.625
29,29.0,3030.932,35.625
30,28.0,2759.98,35.625
31,18.8,3043.363,35.625
32,29.7,2319.121,35.625
33,21.0,2814.48,35.625
34,27.6,2767.769,35.625
35,21.0,2360.011,35.625
36,28.7,2810.188,35.625
37,26.0,2768.366,35.625
38,26.7,2974.771,35.625
39,27.0,3105.545,35.625
40,23.2,2834.593,35.625
41,24.5,2370.996,35.625
42,26.7,2631.892,35.625
43,23.0,2443.687,35.625
44,35.0,2874.64,35.625
45,24.0,2635.445,35.625
46,24.2,2554.839,35.625
47,29.7,2339.708,35.625
48,27.0,2802.854,35.625
49,26.5,2356.763,35.625
50,32.0,2388.726,35.625
51,27.0,2370.995,35.625
52,27.0,2690.628,35.625
53,54.0,3004.409,35.625
54,24.2,2721.362,35.625
55,27.0,3070.503,35.625
56,27.7,2553.042,35.625
57,21.2,2848.436,35.625
58,24.8,2651.309,35.625
59,29.0,2430.829,35.625
60,60.6,3233.069,35.625
61,14.0,2863.397,35.625
62,30.0,2383.878,35.625
63,72.7,3233.057,35.625
