Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,29.3,3143.417,34.125
1,20.2,2318.014,34.125
2,37.8,1579.234,34.125
3,24.5,2677.466,34.125
4,65.0,3292.131,34.125
5,29.3,2310.35,34.125
6,22.0,2460.183,34.125
7,22.2,2452.52,34.125
8,19.2,2566.488,34.125
9,20.0,3300.081,34.125
10,29.3,2457.046,34.125
11,17.2,3300.093,34.125
12,37.0,3245.491,34.125
13,26.3,3300.089,34.125
14,28.7,2282.955,34.125
15,22.0,3300.104,34.125
16,23.8,1759.024,34.125
17,29.3,2304.875,34.125
18,23.2,3280.019,34.125
19,27.0,3158.552,34.125
20,46.5,3120.854,34.125
21,17.0,3300.109,34.125
22,24.2,3276.944,34.125
23,25.3,2315.796,34.125
24,15.2,3290.681,34.125
25,21.2,2886.267,34.125
26,31.3,3300.082,34.125
27,24.0,2192.573,34.125
28,27.3,2493.22,34.125
29,23.2,2316.269,34.125
30,33.7,2512.325,34.125
31,20.0,2505.877,34.125
32,24.8,3300.071,34.125
33,27.3,2311.868,34.125
34,32.7,1844.034,34.125
35,30.3,2537.129,34.125
36,31.7,3289.246,34.125
37,28.0,3074.6,34.125
38,21.8,3280.519,34.125
39,20.8,3300.072,34.125
40,22.0,3300.066,34.125
41,24.0,2447.508,34.125
42,21.8,3300.06,34.125
43,23.5,2457.127,34.125
44,24.0,3295.719,34.125
45,31.0,3300.08,34.125
46,11.1,2282.781,34.125
47,68.0,2457.844,34.125
48,26.5,1667.565,34.125
49,27.3,2312.977,34.125
50,27.6,3300.051,34.125
51,54.5,2191.797,34.125
52,23.8,3299.424,34.125
53,29.3,3114.169,34.125
54,60.0,3281.475,34.125
55,24.0,3300.063,34.125
56,38.6,3285.557,34.125
57,59.2,2436.192,34.125
58,21.8,3300.059,34.125
59,24.2,2187.7,34.125
60,16.0,3288.404,34.125
61,24.5,2316.012,34.125
62,22.8,3300.066,34.125
63,21.0,3300.052,34.125
