Núcleo lógico,Uso (%),Frecuencia (MHz),Temperatura (°C)
0,20.0,2683.894,35.125
1,21.0,2473.03,35.125
2,38.4,2901.942,35.125
3,19.4,2764.719,35.125
4,10.0,2568.323,35.125
5,23.0,2450.952,35.125
6,6.1,2624.157,35.125
7,4.0,2636.542,35.125
8,20.0,2959.932,35.125
9,21.0,2995.733,35.125
10,13.1,2751.035,35.125
11,22.0,2885.113,35.125
12,28.7,3102.344,35.125
13,16.2,2769.561,35.125
14,22.2,2594.569,35.125
15,22.4,2658.187,35.125
16,23.2,2490.828,35.125
17,7.0,2344.379,35.125
18,38.4,3168.75,35.125
19,41.0,3125.622,35.125
20,21.0,2557.632,35.125
21,63.0,3155.975,35.125
22,6.9,2766.824,35.125
23,6.0,2579.054,35.125
24,8.1,3021.766,35.125
25,43.0,2910.81,35.125
26,10.1,2503.371,35.125
27,7.0,2719.771,35.125
28,7.0,2612.261,35.125
29,19.2,2739.51,35.125
30,20.0,2652.367,35.125
31,62.0,3205.975,35.125
32,24.2,2425.711,35.125
33,21.0,2608.666,35.125
34,23.2,2618.283,35.125
35,55.6,3029.609,35.125
36,23.0,2575.025,35.125
37,22.2,2530.05,35.125
38,23.8,2537.205,35.125
39,23.2,2518.048,35.125
40,69.7,3135.09,35.125
41,23.2,2747.645,35.125
42,17.5,2574.458,35.125
43,24.0,2477.678,35.125
44,6.0,2998.285,35.125
45,5.0,2584.801,35.125
46,20.2,2440.817,35.125
47,22.0,2545.387,35.125
48,6.0,2353.603,35.125
49,23.2,2371.831,35.125
50,23.2,2741.604,35.125
51,45.5,3214.273,35.125
52,22.0,2583.004,35.125
53,21.0,2993.469,35.125
54,7.0,3143.496,35.125
55,7.1,2421.064,35.125
56,17.2,2862.814,35.125
57,1.0,2528.891,35.125
58,20.2,2497.811,35.125
59,18.0,2782.155,35.125
60,8.1,2907.274,35.125
61,5.1,2582.647,35.125
62,41.0,3118.744,35.125
63,20.4,2865.224,35.125
